id,date_network_count_total,date_network_work_period_by_network_total,date_network_days_since_last_network_appearence_total,monitor_Time_mean_total,monitor_Time_median_total,monitor_Time_sum_total,is_workday_connection_mean_total,is_workday_connection_sum_total,is_weekend_connection_mean_total,is_weekend_connection_sum_total,network_mean_by_work_period_total,date_network_count_last_50,date_network_work_period_by_network_last_50,date_network_days_since_last_network_appearence_last_50,monitor_Time_mean_last_50,monitor_Time_median_last_50,monitor_Time_sum_last_50,is_workday_connection_mean_last_50,is_workday_connection_sum_last_50,is_weekend_connection_mean_last_50,is_weekend_connection_sum_last_50,date_network_count_last_100,date_network_work_period_by_network_last_100,date_network_days_since_last_network_appearence_last_100,monitor_Time_mean_last_100,monitor_Time_median_last_100,monitor_Time_sum_last_100,is_workday_connection_mean_last_100,is_workday_connection_sum_last_100,is_weekend_connection_mean_last_100,is_weekend_connection_sum_last_100,date_network_count_last_150,date_network_work_period_by_network_last_150,date_network_days_since_last_network_appearence_last_150,monitor_Time_mean_last_150,monitor_Time_median_last_150,monitor_Time_sum_last_150,is_workday_connection_mean_last_150,is_workday_connection_sum_last_150,is_weekend_connection_mean_last_150,is_weekend_connection_sum_last_150,exists_in_network
ОРГ1-relEO,59,188,0,5834.372881355932,3001.0,344228,0.864406779661017,51.0,0.13559322033898305,8.0,1831.0,23.0,49.0,0.0,5741.434782608696,3300.0,132053.0,0.8695652173913043,20.0,0.13043478260869565,3.0,48.0,98.0,0.0,6627.416666666667,3901.0,318116.0,0.8333333333333334,40.0,0.16666666666666666,8.0,54.0,146.0,0.0,6196.740740740741,3303.5,334624.0,0.8518518518518519,46.0,0.14814814814814814,8.0,1
ОРГ1-veiEZ,12,20,3,7027.416666666667,6001.0,84329,0.8333333333333334,10.0,0.16666666666666666,2.0,4216.45,12.0,20.0,3.0,7027.416666666667,6001.0,84329.0,0.8333333333333334,10.0,0.16666666666666666,2.0,12.0,20.0,3.0,7027.416666666667,6001.0,84329.0,0.8333333333333334,10.0,0.16666666666666666,2.0,12.0,20.0,3.0,7027.416666666667,6001.0,84329.0,0.8333333333333334,10.0,0.16666666666666666,2.0,1
ОРГ1-Г2251,122,191,0,13398.38524590164,12313.5,1634603,1.0,122.0,0.0,0.0,8558.130890052356,32.0,49.0,0.0,16062.375,17408.5,513996.0,1.0,32.0,0.0,0.0,60.0,98.0,0.0,15283.166666666666,14563.0,916990.0,1.0,60.0,0.0,0.0,93.0,149.0,0.0,13852.483870967742,12918.0,1288281.0,1.0,93.0,0.0,0.0,1
ОРГ1-Г2516,103,191,0,26666.66990291262,27967.0,2746667,1.0,103.0,0.0,0.0,14380.4554973822,36.0,49.0,0.0,26533.805555555555,26759.5,955217.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,26682.82857142857,27953.0,1867798.0,1.0,70.0,0.0,0.0,90.0,128.0,0.0,26217.61111111111,27514.5,2359585.0,1.0,90.0,0.0,0.0,1
ОРГ1-Г2528,126,191,0,6683.023809523809,4955.5,842061,1.0,126.0,0.0,0.0,4408.696335078534,32.0,49.0,0.0,7861.8125,5701.5,251578.0,1.0,32.0,0.0,0.0,64.0,99.0,0.0,6810.765625,5253.0,435889.0,1.0,64.0,0.0,0.0,98.0,149.0,0.0,5792.642857142857,4202.0,567679.0,1.0,98.0,0.0,0.0,1
ОРГ2-00006,128,147,0,5636.46875,4502.0,721468,0.8671875,111.0,0.1328125,17.0,4907.9455782312925,44.0,49.0,0.0,2790.181818181818,2403.0,122768.0,0.8636363636363636,38.0,0.13636363636363635,6.0,91.0,99.0,0.0,4650.197802197802,3602.0,423168.0,0.8571428571428571,78.0,0.14285714285714285,13.0,128.0,147.0,0.0,5636.46875,4502.0,721468.0,0.8671875,111.0,0.1328125,17.0,1
ОРГ2-00008,126,191,0,11757.436507936507,12756.0,1481437,0.9920634920634921,125.0,0.007936507936507936,1.0,7756.214659685864,35.0,48.0,0.0,15700.457142857143,16208.0,549516.0,1.0,35.0,0.0,0.0,63.0,99.0,0.0,13762.47619047619,13809.0,867036.0,0.9841269841269841,62.0,0.015873015873015872,1.0,97.0,149.0,0.0,10801.030927835052,10202.0,1047700.0,0.9896907216494846,96.0,0.010309278350515464,1.0,1
ОРГ2-00060,136,191,0,9358.860294117647,9003.0,1272805,0.9852941176470589,134.0,0.014705882352941176,2.0,6663.90052356021,35.0,49.0,0.0,4434.057142857143,4803.0,155192.0,0.9714285714285714,34.0,0.02857142857142857,1.0,70.0,99.0,0.0,6689.528571428571,6006.5,468267.0,0.9714285714285714,68.0,0.02857142857142857,2.0,107.0,149.0,0.0,8298.747663551401,8104.0,887966.0,0.9813084112149533,105.0,0.018691588785046728,2.0,1
ОРГ2-00067,180,182,10,12059.105555555556,11104.5,2170639,0.8555555555555555,154.0,0.14444444444444443,26.0,11926.587912087913,38.0,39.0,10.0,8157.921052631579,8251.0,310001.0,0.8421052631578947,32.0,0.15789473684210525,6.0,88.0,89.0,10.0,11917.204545454546,10955.5,1048714.0,0.8522727272727273,75.0,0.14772727272727273,13.0,137.0,139.0,10.0,12621.481751824818,12002.0,1729143.0,0.8613138686131386,118.0,0.1386861313868613,19.0,1
ОРГ2-00104,192,192,0,23455.427083333332,21304.5,4503442,0.8541666666666666,164.0,0.14583333333333334,28.0,23455.427083333332,50.0,49.0,0.0,13342.62,10805.5,667131.0,0.86,43.0,0.14,7.0,100.0,99.0,0.0,25444.84,27011.0,2544484.0,0.86,86.0,0.14,14.0,150.0,149.0,0.0,26868.033333333333,29554.5,4030205.0,0.86,129.0,0.14,21.0,1
ОРГ2-00125,124,191,0,7814.741935483871,6600.5,969028,1.0,124.0,0.0,0.0,5073.44502617801,38.0,49.0,0.0,4604.815789473684,4502.5,174983.0,1.0,38.0,0.0,0.0,71.0,99.0,0.0,5410.788732394366,5102.0,384166.0,1.0,71.0,0.0,0.0,95.0,149.0,0.0,6030.726315789474,5405.0,572919.0,1.0,95.0,0.0,0.0,1
ОРГ2-00147,145,185,7,16315.579310344827,17106.0,2365759,0.903448275862069,131.0,0.09655172413793103,14.0,12787.886486486486,38.0,42.0,7.0,17557.657894736843,17708.5,667191.0,0.9736842105263158,37.0,0.02631578947368421,1.0,85.0,92.0,7.0,16908.035294117646,17405.0,1437183.0,0.9411764705882353,80.0,0.058823529411764705,5.0,105.0,142.0,7.0,16346.009523809524,17106.0,1716331.0,0.9333333333333333,98.0,0.06666666666666667,7.0,1
ОРГ2-00152,82,111,42,4852.9390243902435,3000.5,397941,0.8536585365853658,70.0,0.14634146341463414,12.0,3585.054054054054,7.0,7.0,42.0,1714.2857142857142,1500.0,12000.0,0.8571428571428571,6.0,0.14285714285714285,1.0,54.0,54.0,42.0,3756.796296296296,2100.5,202867.0,0.8518518518518519,46.0,0.14814814814814814,8.0,78.0,107.0,42.0,4547.910256410257,3000.0,354737.0,0.8589743589743589,67.0,0.14102564102564102,11.0,1
ОРГ2-00166,124,191,0,14642.185483870968,17253.5,1815631,1.0,124.0,0.0,0.0,9505.921465968586,36.0,49.0,0.0,8153.75,7204.5,293535.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,13890.59420289855,10511.0,958451.0,1.0,69.0,0.0,0.0,100.0,149.0,0.0,14497.8,16354.0,1449780.0,1.0,100.0,0.0,0.0,1
ОРГ2-00209,119,191,0,8659.151260504203,7809.0,1030439,0.9663865546218487,115.0,0.03361344537815126,4.0,5394.968586387435,38.0,49.0,0.0,11217.0,10655.0,426246.0,0.9473684210526315,36.0,0.05263157894736842,2.0,69.0,99.0,0.0,9527.492753623188,9010.0,657397.0,0.9710144927536232,67.0,0.028985507246376812,2.0,94.0,149.0,0.0,8427.27659574468,7656.0,792164.0,0.9787234042553191,92.0,0.02127659574468085,2.0,1
ОРГ2-00216,130,191,0,13075.476923076923,12759.5,1699812,1.0,130.0,0.0,0.0,8899.539267015707,36.0,49.0,0.0,19185.194444444445,19065.0,690667.0,1.0,36.0,0.0,0.0,66.0,99.0,0.0,17920.227272727272,18615.0,1182735.0,1.0,66.0,0.0,0.0,102.0,149.0,0.0,14615.813725490196,15459.0,1490813.0,1.0,102.0,0.0,0.0,1
ОРГ2-00229,158,191,0,24636.45569620253,27911.5,3892560,0.930379746835443,147.0,0.06962025316455696,11.0,20379.895287958116,46.0,49.0,0.0,24318.847826086956,23555.5,1118667.0,0.9130434782608695,42.0,0.08695652173913043,4.0,89.0,99.0,0.0,22136.955056179777,22513.0,1970189.0,0.898876404494382,80.0,0.10112359550561797,9.0,126.0,149.0,0.0,23392.039682539682,23555.5,2947397.0,0.9206349206349206,116.0,0.07936507936507936,10.0,1
ОРГ2-00274,98,192,0,10326.295918367347,4653.5,1011977,0.8673469387755102,85.0,0.1326530612244898,13.0,5270.713541666667,27.0,26.0,0.0,25530.0,26109.0,689310.0,0.8518518518518519,23.0,0.14814814814814814,4.0,27.0,26.0,0.0,25530.0,26109.0,689310.0,0.8518518518518519,23.0,0.14814814814814814,4.0,73.0,149.0,0.0,11736.82191780822,5405.0,856788.0,0.8767123287671232,64.0,0.1232876712328767,9.0,1
ОРГ2-00411,134,191,0,47043.05223880597,48638.0,6303769,0.9925373134328358,133.0,0.007462686567164179,1.0,33004.02617801047,37.0,49.0,0.0,54072.24324324324,57329.0,2000673.0,1.0,37.0,0.0,0.0,70.0,99.0,0.0,49195.87142857143,54636.5,3443711.0,1.0,70.0,0.0,0.0,105.0,149.0,0.0,46056.12380952381,49536.0,4835893.0,0.9904761904761905,104.0,0.009523809523809525,1.0,1
ОРГ2-00418,148,192,0,12525.817567567568,10652.0,1853821,0.9256756756756757,137.0,0.07432432432432433,11.0,9655.317708333334,38.0,49.0,0.0,9136.236842105263,9300.5,347177.0,0.9473684210526315,36.0,0.05263157894736842,2.0,79.0,99.0,0.0,9195.683544303798,9303.0,726459.0,0.9367088607594937,74.0,0.06329113924050633,5.0,112.0,140.0,0.0,9752.160714285714,10202.0,1092242.0,0.9464285714285714,106.0,0.05357142857142857,6.0,1
ОРГ2-00444,98,191,0,12658.816326530612,10503.0,1240564,1.0,98.0,0.0,0.0,6495.09947643979,20.0,27.0,0.0,3435.95,3301.0,68719.0,1.0,20.0,0.0,0.0,41.0,99.0,0.0,5247.804878048781,4501.0,215160.0,1.0,41.0,0.0,0.0,69.0,149.0,0.0,8263.31884057971,6602.0,570169.0,1.0,69.0,0.0,0.0,1
ОРГ2-00445,11,170,0,5239.363636363636,1800.0,57633,0.9090909090909091,10.0,0.09090909090909091,1.0,339.0176470588235,3.0,22.0,0.0,13109.0,18005.0,39327.0,1.0,3.0,0.0,0.0,3.0,22.0,0.0,13109.0,18005.0,39327.0,1.0,3.0,0.0,0.0,6.0,120.0,0.0,6804.666666666667,1059.5,40828.0,0.8333333333333334,5.0,0.16666666666666666,1.0,1
ОРГ2-00446,162,192,0,11895.981481481482,10805.0,1927149,0.8703703703703703,141.0,0.12962962962962962,21.0,10037.234375,43.0,49.0,0.0,12159.186046511628,12004.0,522845.0,0.8372093023255814,36.0,0.16279069767441862,7.0,88.0,99.0,0.0,12680.988636363636,12453.0,1115927.0,0.8409090909090909,74.0,0.1590909090909091,14.0,127.0,149.0,0.0,11410.015748031496,10502.0,1449072.0,0.8661417322834646,110.0,0.13385826771653545,17.0,1
ОРГ2-00454,126,191,0,13134.063492063493,13358.5,1654892,0.9841269841269841,124.0,0.015873015873015872,2.0,8664.356020942409,36.0,49.0,0.0,5111.222222222223,4803.0,184004.0,1.0,36.0,0.0,0.0,68.0,99.0,0.0,8939.235294117647,6602.5,607868.0,0.9705882352941176,66.0,0.029411764705882353,2.0,97.0,149.0,0.0,11208.329896907217,8102.0,1087208.0,0.979381443298969,95.0,0.020618556701030927,2.0,1
ОРГ2-00470,141,190,0,11037.99290780142,8114.0,1556357,0.9361702127659575,132.0,0.06382978723404255,9.0,8191.352631578948,36.0,49.0,0.0,4311.416666666667,4652.5,155211.0,0.9722222222222222,35.0,0.027777777777777776,1.0,72.0,99.0,0.0,7938.513888888889,5855.0,571573.0,0.9444444444444444,68.0,0.05555555555555555,4.0,108.0,149.0,0.0,8777.842592592593,6903.5,948007.0,0.9537037037037037,103.0,0.046296296296296294,5.0,1
ОРГ2-00477,125,191,0,11859.536,10802.0,1482442,1.0,125.0,0.0,0.0,7761.476439790576,32.0,49.0,0.0,5327.5625,4804.0,170482.0,1.0,32.0,0.0,0.0,61.0,99.0,0.0,6918.311475409836,6300.0,422017.0,1.0,61.0,0.0,0.0,98.0,149.0,0.0,9521.877551020409,8403.0,933144.0,1.0,98.0,0.0,0.0,1
ОРГ2-00492,97,185,7,8210.082474226803,7807.0,796378,0.8762886597938144,85.0,0.12371134020618557,12.0,4304.745945945946,12.0,15.0,7.0,5027.416666666667,4802.0,60329.0,0.9166666666666666,11.0,0.08333333333333333,1.0,12.0,15.0,7.0,5027.416666666667,4802.0,60329.0,0.9166666666666666,11.0,0.08333333333333333,1.0,58.0,142.0,7.0,5278.8448275862065,4803.5,306173.0,0.896551724137931,52.0,0.10344827586206896,6.0,1
ОРГ2-00507,131,191,0,32978.17557251908,33610.0,4320141,0.9923664122137404,130.0,0.007633587786259542,1.0,22618.539267015705,36.0,49.0,0.0,34143.555555555555,33759.5,1229168.0,1.0,36.0,0.0,0.0,74.0,99.0,0.0,31987.756756756757,33310.0,2367094.0,1.0,74.0,0.0,0.0,107.0,149.0,0.0,33304.46728971963,34207.0,3563578.0,0.9906542056074766,106.0,0.009345794392523364,1.0,1
ОРГ2-00515,128,191,0,29048.6484375,30909.0,3718227,0.953125,122.0,0.046875,6.0,19467.15706806283,43.0,49.0,0.0,29962.511627906977,31207.0,1288388.0,0.9069767441860465,39.0,0.09302325581395349,4.0,77.0,99.0,0.0,29877.81818181818,31224.0,2300592.0,0.935064935064935,72.0,0.06493506493506493,5.0,109.0,149.0,0.0,28849.798165137614,30910.0,3144628.0,0.944954128440367,103.0,0.05504587155963303,6.0,1
ОРГ2-00527,125,191,0,10619.92,9901.0,1327490,1.0,125.0,0.0,0.0,6950.20942408377,36.0,49.0,0.0,7579.611111111111,7202.0,272866.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,8491.536231884058,8406.0,585916.0,1.0,69.0,0.0,0.0,106.0,149.0,0.0,9718.037735849057,9306.5,1030112.0,1.0,106.0,0.0,0.0,1
ОРГ2-00530,128,190,0,37857.7109375,39763.0,4845787,0.984375,126.0,0.015625,2.0,25504.14210526316,39.0,49.0,0.0,43913.692307692305,45316.0,1712634.0,0.9743589743589743,38.0,0.02564102564102564,1.0,73.0,99.0,0.0,36435.20547945205,38421.0,2659770.0,0.9726027397260274,71.0,0.0273972602739726,2.0,108.0,149.0,0.0,37329.31481481482,39009.5,4031566.0,0.9814814814814815,106.0,0.018518518518518517,2.0,1
ОРГ2-00534,104,191,0,15425.153846153846,16210.0,1604216,0.9807692307692307,102.0,0.019230769230769232,2.0,8399.03664921466,15.0,44.0,0.0,9382.066666666668,10801.0,140731.0,0.9333333333333333,14.0,0.06666666666666667,1.0,47.0,99.0,0.0,14804.468085106382,16209.0,695810.0,0.9574468085106383,45.0,0.0425531914893617,2.0,76.0,142.0,0.0,15787.03947368421,16658.0,1199815.0,0.9736842105263158,74.0,0.02631578947368421,2.0,1
ОРГ2-00536,190,192,0,11842.410526315789,9454.5,2250058,0.8578947368421053,163.0,0.14210526315789473,27.0,11719.052083333334,50.0,49.0,0.0,9411.26,9005.5,470563.0,0.86,43.0,0.14,7.0,100.0,99.0,0.0,11838.69,9604.5,1183869.0,0.86,86.0,0.14,14.0,149.0,149.0,0.0,11556.24832214765,8705.0,1721881.0,0.8657718120805369,129.0,0.1342281879194631,20.0,1
ОРГ2-00539,132,191,0,8064.621212121212,6602.5,1064530,0.9696969696969697,128.0,0.030303030303030304,4.0,5573.455497382199,39.0,49.0,0.0,4464.076923076923,4503.0,174099.0,0.9743589743589743,38.0,0.02564102564102564,1.0,67.0,99.0,0.0,5402.55223880597,5101.0,361971.0,0.9552238805970149,64.0,0.04477611940298507,3.0,103.0,149.0,0.0,6060.922330097087,5704.0,624275.0,0.9611650485436893,99.0,0.038834951456310676,4.0,1
ОРГ2-00559,132,189,0,28689.151515151516,26857.5,3786968,0.9621212121212122,127.0,0.03787878787878788,5.0,20036.867724867723,37.0,49.0,0.0,31689.702702702703,33607.0,1172519.0,0.972972972972973,36.0,0.02702702702702703,1.0,74.0,99.0,0.0,34767.68918918919,34212.0,2572809.0,0.9594594594594594,71.0,0.04054054054054054,3.0,101.0,149.0,0.0,30544.920792079207,29707.0,3085037.0,0.9702970297029703,98.0,0.0297029702970297,3.0,1
ОРГ2-00560,182,192,0,8001.780219780219,7500.5,1456324,0.8681318681318682,158.0,0.13186813186813187,24.0,7585.020833333333,50.0,49.0,0.0,10225.94,9151.5,511297.0,0.86,43.0,0.14,7.0,100.0,99.0,0.0,9524.48,8552.5,952448.0,0.86,86.0,0.14,14.0,149.0,149.0,0.0,9151.570469798658,8103.0,1363584.0,0.8657718120805369,129.0,0.1342281879194631,20.0,1
ОРГ2-00591,131,191,0,6805.32824427481,5405.0,891498,0.9923664122137404,130.0,0.007633587786259542,1.0,4667.528795811519,38.0,49.0,0.0,3482.8684210526317,3601.0,132349.0,0.9736842105263158,37.0,0.02631578947368421,1.0,72.0,99.0,0.0,4356.513888888889,3903.0,313669.0,0.9861111111111112,71.0,0.013888888888888888,1.0,102.0,149.0,0.0,5161.470588235294,4503.0,526470.0,0.9901960784313726,101.0,0.00980392156862745,1.0,1
ОРГ2-00599,134,192,0,27872.074626865673,31060.5,3734858,0.9850746268656716,132.0,0.014925373134328358,2.0,19452.385416666668,35.0,49.0,0.0,30411.742857142857,31807.0,1064411.0,1.0,35.0,0.0,0.0,67.0,99.0,0.0,27689.268656716416,31807.0,1855181.0,1.0,67.0,0.0,0.0,103.0,149.0,0.0,28780.73786407767,31506.0,2964416.0,1.0,103.0,0.0,0.0,1
ОРГ2-00603,110,191,0,6633.454545454545,6003.0,729680,1.0,110.0,0.0,0.0,3820.3141361256544,36.0,49.0,0.0,4469.194444444444,4653.0,160891.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,5676.95652173913,5404.0,391710.0,1.0,69.0,0.0,0.0,90.0,149.0,0.0,6203.111111111111,6002.5,558280.0,1.0,90.0,0.0,0.0,1
ОРГ2-00609,192,192,0,24405.026041666668,23409.5,4685765,0.859375,165.0,0.140625,27.0,24405.026041666668,50.0,49.0,0.0,21610.78,20107.5,1080539.0,0.86,43.0,0.14,7.0,100.0,99.0,0.0,26262.63,24005.0,2626263.0,0.86,86.0,0.14,14.0,149.0,149.0,0.0,24649.590604026846,23108.0,3672789.0,0.8657718120805369,129.0,0.1342281879194631,20.0,1
ОРГ2-00635,148,191,0,17745.297297297297,18607.0,2626304,1.0,148.0,0.0,0.0,13750.28272251309,41.0,49.0,0.0,16121.512195121952,18607.0,660982.0,1.0,41.0,0.0,0.0,81.0,99.0,0.0,16637.30864197531,18313.0,1347622.0,1.0,81.0,0.0,0.0,124.0,149.0,0.0,18192.104838709678,19063.0,2255821.0,1.0,124.0,0.0,0.0,1
ОРГ2-00679,126,191,0,11659.809523809523,9300.0,1469136,1.0,126.0,0.0,0.0,7691.811518324607,36.0,49.0,0.0,4134.388888888889,3900.0,148838.0,1.0,36.0,0.0,0.0,62.0,99.0,0.0,5657.725806451613,5400.5,350779.0,1.0,62.0,0.0,0.0,98.0,149.0,0.0,8842.714285714286,7802.0,866586.0,1.0,98.0,0.0,0.0,1
ОРГ2-00724,144,191,0,10538.020833333334,9005.0,1517475,0.9652777777777778,139.0,0.034722222222222224,5.0,7944.895287958115,40.0,49.0,0.0,14810.5,15457.5,592420.0,0.95,38.0,0.05,2.0,77.0,99.0,0.0,10925.61038961039,9607.0,841272.0,0.948051948051948,73.0,0.05194805194805195,4.0,114.0,149.0,0.0,10770.298245614034,9604.5,1227814.0,0.9649122807017544,110.0,0.03508771929824561,4.0,1
ОРГ2-00725,188,191,1,28138.792553191488,28807.5,5290093,0.8617021276595744,162.0,0.13829787234042554,26.0,27696.821989528795,46.0,48.0,1.0,12635.108695652174,14111.0,581215.0,0.8695652173913043,40.0,0.13043478260869565,6.0,96.0,98.0,1.0,19786.239583333332,17103.5,1899479.0,0.8645833333333334,83.0,0.13541666666666666,13.0,145.0,148.0,1.0,26446.931034482757,21623.0,3834805.0,0.8689655172413793,126.0,0.1310344827586207,19.0,1
ОРГ2-00729,126,191,0,15245.111111111111,12757.0,1920884,1.0,126.0,0.0,0.0,10056.984293193716,37.0,49.0,0.0,5841.1621621621625,5103.0,216123.0,1.0,37.0,0.0,0.0,70.0,99.0,0.0,9775.628571428571,9002.0,684294.0,1.0,70.0,0.0,0.0,105.0,148.0,0.0,13697.114285714286,11103.0,1438197.0,1.0,105.0,0.0,0.0,1
ОРГ2-00737,123,191,0,2393.3008130081303,2100.0,294376,1.0,123.0,0.0,0.0,1541.235602094241,34.0,49.0,0.0,1950.3529411764705,2100.0,66312.0,1.0,34.0,0.0,0.0,67.0,99.0,0.0,1742.1940298507463,1800.0,116727.0,1.0,67.0,0.0,0.0,93.0,149.0,0.0,1839.1182795698924,1800.0,171038.0,1.0,93.0,0.0,0.0,1
ОРГ2-00746,109,191,0,3671.3853211009173,3300.0,400181,0.9908256880733946,108.0,0.009174311926605505,1.0,2095.1884816753927,32.0,49.0,0.0,2636.21875,2701.5,84359.0,1.0,32.0,0.0,0.0,62.0,96.0,0.0,3258.983870967742,3002.0,202057.0,0.9838709677419355,61.0,0.016129032258064516,1.0,86.0,149.0,0.0,3379.1627906976746,3005.0,290608.0,0.9883720930232558,85.0,0.011627906976744186,1.0,1
ОРГ2-00754,192,192,0,17857.692708333332,18012.0,3428677,0.859375,165.0,0.140625,27.0,17857.692708333332,50.0,49.0,0.0,20321.44,21309.5,1016072.0,0.86,43.0,0.14,7.0,100.0,99.0,0.0,20199.1,20568.5,2019910.0,0.86,86.0,0.14,14.0,149.0,149.0,0.0,19032.107382550337,18917.0,2835784.0,0.8657718120805369,129.0,0.1342281879194631,20.0,1
ОРГ2-00756,151,192,0,74692.05298013244,79270.0,11278500,0.9271523178807947,140.0,0.0728476821192053,11.0,58742.1875,38.0,49.0,0.0,76352.81578947368,79541.5,2901407.0,0.9736842105263158,37.0,0.02631578947368421,1.0,77.0,99.0,0.0,75428.55844155845,80431.0,5807999.0,0.948051948051948,73.0,0.05194805194805195,4.0,117.0,149.0,0.0,75411.76923076923,79252.0,8823177.0,0.9401709401709402,110.0,0.05982905982905983,7.0,1
ОРГ2-00757,125,191,1,17790.128,18007.0,2223766,0.936,117.0,0.064,8.0,11642.75392670157,37.0,48.0,1.0,9084.513513513513,7803.0,336127.0,0.9459459459459459,35.0,0.05405405405405406,2.0,75.0,98.0,1.0,13716.906666666666,12909.0,1028768.0,0.9466666666666667,71.0,0.05333333333333334,4.0,97.0,137.0,1.0,16162.525773195875,15004.0,1567765.0,0.9484536082474226,92.0,0.05154639175257732,5.0,1
ОРГ2-00800,128,191,0,7538.3828125,6001.0,964913,1.0,128.0,0.0,0.0,5051.90052356021,36.0,49.0,0.0,4203.194444444444,3901.5,151315.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,4124.246376811594,3900.0,284573.0,1.0,69.0,0.0,0.0,99.0,149.0,0.0,5708.737373737374,4502.0,565165.0,1.0,99.0,0.0,0.0,1
ОРГ2-00866,146,186,5,5055.828767123287,4200.5,738151,0.9794520547945206,143.0,0.02054794520547945,3.0,3968.55376344086,40.0,44.0,5.0,2131.425,1802.0,85257.0,0.975,39.0,0.025,1.0,85.0,94.0,5.0,3019.329411764706,2700.0,256643.0,0.9647058823529412,82.0,0.03529411764705882,3.0,124.0,144.0,5.0,4376.782258064516,3601.0,542721.0,0.9758064516129032,121.0,0.024193548387096774,3.0,1
ОРГ2-00868,138,191,0,19058.065217391304,23257.5,2630013,0.9782608695652174,135.0,0.021739130434782608,3.0,13769.701570680629,38.0,49.0,0.0,7677.394736842105,6903.0,291741.0,0.9473684210526315,36.0,0.05263157894736842,2.0,72.0,99.0,0.0,13137.277777777777,8403.0,945884.0,0.9583333333333334,69.0,0.041666666666666664,3.0,108.0,149.0,0.0,17235.796296296296,19953.0,1861466.0,0.9722222222222222,105.0,0.027777777777777776,3.0,1
ОРГ2-00870,13,120,71,623.0769230769231,600.0,8100,1.0,13.0,0.0,0.0,67.5,,,,,,,,,,,1.0,1.0,71.0,600.0,600.0,600.0,1.0,1.0,0.0,0.0,7.0,62.0,71.0,642.8571428571429,600.0,4500.0,1.0,7.0,0.0,0.0,1
ОРГ2-00872,138,191,0,15318.717391304348,10357.0,2113983,0.9855072463768116,136.0,0.014492753623188406,2.0,11067.973821989528,35.0,49.0,0.0,4323.428571428572,3903.0,151320.0,1.0,35.0,0.0,0.0,69.0,99.0,0.0,6782.507246376812,5105.0,467993.0,1.0,69.0,0.0,0.0,106.0,149.0,0.0,11201.32075471698,7652.5,1187340.0,1.0,106.0,0.0,0.0,1
ОРГ2-00914,135,190,1,22920.185185185186,24607.0,3094225,1.0,135.0,0.0,0.0,16285.394736842105,36.0,48.0,1.0,25256.25,25810.0,909225.0,1.0,36.0,0.0,0.0,70.0,98.0,1.0,24131.8,25059.5,1689226.0,1.0,70.0,0.0,0.0,106.0,148.0,1.0,23573.83962264151,24607.5,2498827.0,1.0,106.0,0.0,0.0,1
ОРГ2-00969,142,191,0,35943.40845070423,31216.0,5103964,0.971830985915493,138.0,0.028169014084507043,4.0,26722.324607329843,36.0,49.0,0.0,39474.666666666664,40957.5,1421088.0,0.9722222222222222,35.0,0.027777777777777776,1.0,74.0,99.0,0.0,43156.37837837838,42303.5,3193572.0,0.9594594594594594,71.0,0.04054054054054054,3.0,111.0,149.0,0.0,37274.747747747744,33009.0,4137497.0,0.972972972972973,108.0,0.02702702702702703,3.0,1
ОРГ2-01014,123,163,0,7384.268292682927,4801.0,908265,0.9105691056910569,112.0,0.08943089430894309,11.0,5572.17791411043,37.0,49.0,0.0,4395.918918918919,3002.0,162649.0,0.9459459459459459,35.0,0.05405405405405406,2.0,84.0,99.0,0.0,8057.833333333333,5403.0,676858.0,0.9047619047619048,76.0,0.09523809523809523,8.0,109.0,149.0,0.0,7264.284403669725,4801.0,791807.0,0.9174311926605505,100.0,0.08256880733944955,9.0,1
ОРГ2-01045,140,191,0,29979.35,33478.0,4197109,0.9928571428571429,139.0,0.007142857142857143,1.0,21974.392670157067,37.0,49.0,0.0,36923.86486486487,38105.0,1366183.0,1.0,37.0,0.0,0.0,72.0,99.0,0.0,34836.541666666664,35721.0,2508231.0,0.9861111111111112,71.0,0.013888888888888888,1.0,111.0,149.0,0.0,29535.45945945946,34511.0,3278436.0,0.990990990990991,110.0,0.009009009009009009,1.0,1
ОРГ2-01077,181,192,0,14707.779005524862,15902.0,2662108,0.8674033149171271,157.0,0.13259668508287292,24.0,13865.145833333334,46.0,49.0,0.0,17111.391304347828,20112.5,787124.0,0.8478260869565217,39.0,0.15217391304347827,7.0,95.0,99.0,0.0,16624.968421052632,19504.0,1579372.0,0.8631578947368421,82.0,0.1368421052631579,13.0,141.0,149.0,0.0,14578.851063829787,16208.0,2055618.0,0.8652482269503546,122.0,0.1347517730496454,19.0,1
ОРГ2-01096,141,191,0,36818.48226950355,30609.0,5191406,0.9787234042553191,138.0,0.02127659574468085,3.0,27180.13612565445,38.0,49.0,0.0,49015.81578947369,51492.0,1862601.0,0.9736842105263158,37.0,0.02631578947368421,1.0,76.0,99.0,0.0,48502.63157894737,50878.5,3686200.0,0.9605263157894737,73.0,0.039473684210526314,3.0,112.0,149.0,0.0,41077.36607142857,44751.5,4600665.0,0.9732142857142857,109.0,0.026785714285714284,3.0,1
