id,date_start_task_work_period_by_tasks_total,date_final_task_fact_days_since_last_task_total,days_to_complete_min_total,days_to_complete_max_total,days_to_complete_median_total,days_to_complete_mean_total,days_to_complete_std_total,days_to_complete_sum_total,is_expired_task_mean_total,is_expired_task_sum_total,is_intime_task_mean_total,is_intime_task_sum_total,expired_level_mean_total,expired_level__0_mean_total,expired_level__0_sum_total,expired_level__1_mean_total,expired_level__1_sum_total,expired_level__2_mean_total,expired_level__2_sum_total,expired_level__3_mean_total,expired_level__3_sum_total,task_status_back_from_delegation_mean_total,task_status_back_from_delegation_sum_total,task_status_completed_mean_total,task_status_completed_sum_total,task_status_delegated_mean_total,task_status_delegated_sum_total,task_status_in_work_mean_total,task_status_in_work_sum_total,task_status_not_started_mean_total,task_status_not_started_sum_total,task_status_on_check_mean_total,task_status_on_check_sum_total,task_status_postponed_mean_total,task_status_postponed_sum_total,date_start_task_work_period_by_tasks_last_50,date_final_task_fact_days_since_last_task_last_50,days_to_complete_min_last_50,days_to_complete_max_last_50,days_to_complete_median_last_50,days_to_complete_mean_last_50,days_to_complete_std_last_50,days_to_complete_sum_last_50,is_expired_task_mean_last_50,is_expired_task_sum_last_50,is_intime_task_mean_last_50,is_intime_task_sum_last_50,expired_level_mean_last_50,expired_level__0_mean_last_50,expired_level__0_sum_last_50,expired_level__1_mean_last_50,expired_level__1_sum_last_50,expired_level__2_mean_last_50,expired_level__2_sum_last_50,expired_level__3_mean_last_50,expired_level__3_sum_last_50,task_status_back_from_delegation_mean_last_50,task_status_back_from_delegation_sum_last_50,task_status_completed_mean_last_50,task_status_completed_sum_last_50,task_status_delegated_mean_last_50,task_status_delegated_sum_last_50,task_status_in_work_mean_last_50,task_status_in_work_sum_last_50,task_status_not_started_mean_last_50,task_status_not_started_sum_last_50,task_status_on_check_mean_last_50,task_status_on_check_sum_last_50,task_status_postponed_mean_last_50,task_status_postponed_sum_last_50,date_start_task_work_period_by_tasks_last_100,date_final_task_fact_days_since_last_task_last_100,days_to_complete_min_last_100,days_to_complete_max_last_100,days_to_complete_median_last_100,days_to_complete_mean_last_100,days_to_complete_std_last_100,days_to_complete_sum_last_100,is_expired_task_mean_last_100,is_expired_task_sum_last_100,is_intime_task_mean_last_100,is_intime_task_sum_last_100,expired_level_mean_last_100,expired_level__0_mean_last_100,expired_level__0_sum_last_100,expired_level__1_mean_last_100,expired_level__1_sum_last_100,expired_level__2_mean_last_100,expired_level__2_sum_last_100,expired_level__3_mean_last_100,expired_level__3_sum_last_100,task_status_back_from_delegation_mean_last_100,task_status_back_from_delegation_sum_last_100,task_status_completed_mean_last_100,task_status_completed_sum_last_100,task_status_delegated_mean_last_100,task_status_delegated_sum_last_100,task_status_in_work_mean_last_100,task_status_in_work_sum_last_100,task_status_not_started_mean_last_100,task_status_not_started_sum_last_100,task_status_on_check_mean_last_100,task_status_on_check_sum_last_100,task_status_postponed_mean_last_100,task_status_postponed_sum_last_100,date_start_task_work_period_by_tasks_last_150,date_final_task_fact_days_since_last_task_last_150,days_to_complete_min_last_150,days_to_complete_max_last_150,days_to_complete_median_last_150,days_to_complete_mean_last_150,days_to_complete_std_last_150,days_to_complete_sum_last_150,is_expired_task_mean_last_150,is_expired_task_sum_last_150,is_intime_task_mean_last_150,is_intime_task_sum_last_150,expired_level_mean_last_150,expired_level__0_mean_last_150,expired_level__0_sum_last_150,expired_level__1_mean_last_150,expired_level__1_sum_last_150,expired_level__2_mean_last_150,expired_level__2_sum_last_150,expired_level__3_mean_last_150,expired_level__3_sum_last_150,task_status_back_from_delegation_mean_last_150,task_status_back_from_delegation_sum_last_150,task_status_completed_mean_last_150,task_status_completed_sum_last_150,task_status_delegated_mean_last_150,task_status_delegated_sum_last_150,task_status_in_work_mean_last_150,task_status_in_work_sum_last_150,task_status_not_started_mean_last_150,task_status_not_started_sum_last_150,task_status_on_check_mean_last_150,task_status_on_check_sum_last_150,task_status_postponed_mean_last_150,task_status_postponed_sum_last_150,exists_in_tasks
ОРГ1-00069,629,187.0,0.0,596.0,0.5,198.83333333333334,307.64422092193877,1193.0,0.3333333333333333,2,0.6666666666666666,4,1.0,0.6666666666666666,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,0,1.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00074,323,200.0,0.0,14.0,4.0,5.363636363636363,5.852738286865854,59.0,0.6363636363636364,7,0.36363636363636365,4,1.0909090909090908,0.36363636363636365,4.0,0.2727272727272727,3.0,0.2727272727272727,3.0,0.09090909090909091,1.0,0.0,0,0.9090909090909091,10.0,0.0,0,0.09090909090909091,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00081,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516129032258065,59,0.04838709677419355,3,2.8548387096774195,0.04838709677419355,3.0,0.0,0.0,0.0,0.0,0.9516129032258065,59.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,62.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00085,364,129.0,0.0,290.0,0.0,5.073446327683616,30.662388605377103,898.0,0.096045197740113,17,0.903954802259887,160,0.13559322033898305,0.903954802259887,160.0,0.062146892655367235,11.0,0.02824858757062147,5.0,0.005649717514124294,1.0,0.0,0,0.9943502824858758,176.0,0.0,0,0.0,0.0,0.005649717514124294,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00086,479,172.0,-1.0,414.0,0.0,3.8343949044585988,33.4621575648423,602.0,0.03184713375796178,5,0.9681528662420382,152,0.050955414012738856,0.9681528662420382,152.0,0.01910828025477707,3.0,0.006369426751592357,1.0,0.006369426751592357,1.0,0.0,0,1.0,157.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00090,440,147.0,0.0,393.0,6.0,10.884848484848485,31.545245488571187,1796.0,0.06666666666666667,11,0.9333333333333333,154,0.09090909090909091,0.9333333333333333,154.0,0.04242424242424243,7.0,0.024242424242424242,4.0,0.0,0.0,0.0,0,1.0,165.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00092,612,12.0,-3.0,595.0,0.0,30.734065934065935,89.9677710534971,27968.0,0.0978021978021978,89,0.9021978021978022,821,0.1835164835164835,0.9021978021978022,821.0,0.046153846153846156,42.0,0.017582417582417582,16.0,0.03406593406593406,31.0,0.0,0,0.9934065934065934,904.0,0.0,0,0.006593406593406593,6.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00100,347,157.0,0.0,163.0,0.0,2.6464646464646466,16.614668421653572,262.0,0.050505050505050504,5,0.9494949494949495,94,0.08080808080808081,0.9494949494949495,94.0,0.020202020202020204,2.0,0.030303030303030304,3.0,0.0,0.0,0.0,0,1.0,99.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00101,381,137.0,-4.0,185.0,0.0,4.199453551912568,14.562142689198465,1537.0,0.17486338797814208,64,0.825136612021858,302,0.2650273224043716,0.825136612021858,302.0,0.10655737704918032,39.0,0.04644808743169399,17.0,0.02185792349726776,8.0,0.0,0,1.0,366.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00105,330,76.0,1.0,229.0,18.0,45.535714285714285,59.726216182434484,1275.0,0.7857142857142857,22,0.21428571428571427,6,1.6428571428571428,0.21428571428571427,6.0,0.17857142857142858,5.0,0.35714285714285715,10.0,0.25,7.0,0.0,0,1.0,28.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00107,352,31.0,0.0,141.0,0.0,47.0,81.40638795573723,141.0,0.0,0,1.0,3,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00120,286,199.0,0.0,115.0,1.0,24.8,50.49950494806854,124.0,0.4,2,0.6,3,0.8,0.6,3.0,0.2,1.0,0.0,0.0,0.2,1.0,0.0,0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00124,0,509.0,16.0,16.0,16.0,16.0,0.0,16.0,1.0,1,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00125,152,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00138,347,196.0,0.0,49.0,2.5,9.875,14.244882121894399,158.0,0.3125,5,0.6875,11,0.5625,0.6875,11.0,0.125,2.0,0.125,2.0,0.0625,1.0,0.0,0,1.0,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00142,351,90.0,0.0,210.0,0.0,7.329268292682927,31.01256411184551,601.0,0.25609756097560976,21,0.7439024390243902,61,0.4146341463414634,0.7439024390243902,61.0,0.17073170731707318,14.0,0.012195121951219513,1.0,0.07317073170731707,6.0,0.0,0,0.9512195121951219,78.0,0.0,0,0.04878048780487805,4.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00145,357,18.0,-1.0,266.0,0.5,44.725806451612904,66.62647761836715,2773.0,0.3387096774193548,21,0.6612903225806451,41,0.9354838709677419,0.6612903225806451,41.0,0.03225806451612903,2.0,0.016129032258064516,1.0,0.2903225806451613,18.0,0.0,0,1.0,62.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00148,350,159.0,0.0,69.0,2.0,4.233333333333333,10.069868911113275,254.0,0.23333333333333334,14,0.7666666666666667,46,0.3,0.7666666666666667,46.0,0.18333333333333332,11.0,0.03333333333333333,2.0,0.016666666666666666,1.0,0.0,0,1.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00150,76,328.0,0.0,13.0,6.5,6.5,9.192388155425117,13.0,1.0,2,0.0,0,2.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0,0.5,1.0,0.0,0,0.0,0.0,0.5,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00151,370,146.0,-4.0,287.0,6.0,17.72222222222222,31.477432735006136,6061.0,0.4590643274853801,157,0.5409356725146199,185,0.8421052631578947,0.5409356725146199,185.0,0.18128654970760233,62.0,0.17251461988304093,59.0,0.10526315789473684,36.0,0.0,0,0.9912280701754386,339.0,0.0,0,0.008771929824561403,3.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
