id,date_work_period_by_work_total,date_days_since_last_work_total,activeTime_mean_total,activeTime_median_total,activeTime_min_total,activeTime_max_total,activeTime_count_total,activeTime_std_total,monitorTime_mean_total,monitorTime_median_total,monitorTime_min_total,monitorTime_max_total,monitorTime_count_total,monitorTime_std_total,active_monitor_ratio_mean_total,active_monitor_ratio_median_total,active_monitor_ratio_min_total,active_monitor_ratio_max_total,active_monitor_ratio_count_total,active_monitor_ratio_std_total,is_weekend_work_sum_total,is_weekend_work_mean_total,is_workday_work_sum_total,is_workday_work_mean_total,date_work_period_by_work_last_50,date_days_since_last_work_last_50,activeTime_mean_last_50,activeTime_median_last_50,activeTime_min_last_50,activeTime_max_last_50,activeTime_count_last_50,activeTime_std_last_50,monitorTime_mean_last_50,monitorTime_median_last_50,monitorTime_min_last_50,monitorTime_max_last_50,monitorTime_count_last_50,monitorTime_std_last_50,active_monitor_ratio_mean_last_50,active_monitor_ratio_median_last_50,active_monitor_ratio_min_last_50,active_monitor_ratio_max_last_50,active_monitor_ratio_count_last_50,active_monitor_ratio_std_last_50,is_weekend_work_sum_last_50,is_weekend_work_mean_last_50,is_workday_work_sum_last_50,is_workday_work_mean_last_50,date_work_period_by_work_last_100,date_days_since_last_work_last_100,activeTime_mean_last_100,activeTime_median_last_100,activeTime_min_last_100,activeTime_max_last_100,activeTime_count_last_100,activeTime_std_last_100,monitorTime_mean_last_100,monitorTime_median_last_100,monitorTime_min_last_100,monitorTime_max_last_100,monitorTime_count_last_100,monitorTime_std_last_100,active_monitor_ratio_mean_last_100,active_monitor_ratio_median_last_100,active_monitor_ratio_min_last_100,active_monitor_ratio_max_last_100,active_monitor_ratio_count_last_100,active_monitor_ratio_std_last_100,is_weekend_work_sum_last_100,is_weekend_work_mean_last_100,is_workday_work_sum_last_100,is_workday_work_mean_last_100,date_work_period_by_work_last_150,date_days_since_last_work_last_150,activeTime_mean_last_150,activeTime_median_last_150,activeTime_min_last_150,activeTime_max_last_150,activeTime_count_last_150,activeTime_std_last_150,monitorTime_mean_last_150,monitorTime_median_last_150,monitorTime_min_last_150,monitorTime_max_last_150,monitorTime_count_last_150,monitorTime_std_last_150,active_monitor_ratio_mean_last_150,active_monitor_ratio_median_last_150,active_monitor_ratio_min_last_150,active_monitor_ratio_max_last_150,active_monitor_ratio_count_last_150,active_monitor_ratio_std_last_150,is_weekend_work_sum_last_150,is_weekend_work_mean_last_150,is_workday_work_sum_last_150,is_workday_work_mean_last_150,exists_in_work
ОРГ2-02838,192,1,24716.803921568626,27218.0,23,40170,153,9060.156552948292,29879.117647058825,32535.0,23,46237,153,10604.370329790034,0.8300675342514352,0.8398636062261232,0.548032040569354,1.0,153,0.07029364025286447,8.0,0.05228758169934641,145.0,0.9477124183006536,48.0,1.0,24219.64285714286,27428.0,302.0,38317.0,42.0,10446.116731674838,30098.85714285714,33761.0,302.0,43672.0,42.0,12809.135226368202,0.8121352538392665,0.8144457604111328,0.7037503210891344,1.0,42.0,0.05543060766548603,3.0,0.07142857142857142,39.0,0.9285714285714286,98.0,1.0,24373.679012345678,27512.0,302.0,38317.0,81.0,9751.142314912595,29440.765432098764,33156.0,302.0,43672.0,81.0,11567.775605395796,0.8293096738359593,0.8356268888823685,0.548032040569354,1.0,81.0,0.06568803125273158,5.0,0.06172839506172839,76.0,0.9382716049382716,148.0,1.0,24526.669421487604,27512.0,23.0,40170.0,121.0,9649.416711550006,29221.92561983471,32968.0,23.0,46237.0,121.0,11269.805169985037,0.8405302322430688,0.8455189009205629,0.548032040569354,1.0,121.0,0.062818460263277,7.0,0.05785123966942149,114.0,0.9421487603305785,1
ОРГ2-02857,193,1,8144.092307692307,8125.0,11,21026,130,4962.247714394168,9906.530769230769,10058.0,11,26082,130,6072.191966188135,0.8308877969117732,0.849678668864049,0.14792899408284024,1.0,130,0.11799637570369433,18.0,0.13846153846153847,112.0,0.8615384615384616,48.0,1.0,9083.785714285714,9150.0,50.0,21026.0,42.0,4986.115828029132,11455.47619047619,10751.0,196.0,26082.0,42.0,6400.091844760551,0.7927770188729824,0.7989334381372897,0.14792899408284024,1.0,42.0,0.1545468510670785,6.0,0.14285714285714285,36.0,0.8571428571428571,98.0,1.0,8083.457142857143,8125.0,29.0,21026.0,70.0,5232.445842828824,9950.128571428571,10058.0,30.0,26082.0,70.0,6538.276659707967,0.8250628885116029,0.8486764842545296,0.14792899408284024,1.0,70.0,0.139289933252746,10.0,0.14285714285714285,60.0,0.8571428571428571,132.0,1.0,8408.893203883496,8711.0,29.0,21026.0,103.0,5037.814819457881,10214.970873786408,10201.0,30.0,26082.0,103.0,6242.4174324618925,0.835629986872754,0.8514942528735632,0.14792899408284024,1.0,103.0,0.12272718343970947,14.0,0.13592233009708737,89.0,0.8640776699029126,1
ОРГ2-02913,171,1,16168.737704918032,16598.5,0,35183,122,7940.555384538933,34903.934426229505,32015.0,105,117163,122,21262.39520717451,0.5602946760230109,0.5955120328971054,0.0,1.0,122,0.2317043777926244,1.0,0.00819672131147541,121.0,0.9918032786885246,48.0,1.0,19096.4358974359,18978.0,12765.0,26416.0,39.0,3042.577290415339,35102.769230769234,35438.0,22666.0,46676.0,39.0,5457.747947264554,0.548989504136659,0.5559367444291969,0.39091688613952347,0.7092913756572236,39.0,0.0761216091323238,0.0,0.0,39.0,1.0,94.0,1.0,16505.875,17384.0,439.0,26416.0,72.0,5195.477708349612,29195.0,30902.5,737.0,46676.0,72.0,9980.196004171974,0.5854653307454887,0.5839532271737073,0.2769082999039494,0.8028062764031382,72.0,0.11086434062432046,0.0,0.0,72.0,1.0,148.0,1.0,15681.330188679245,16326.5,0.0,35183.0,106.0,6881.443856968083,36263.5,32015.0,105.0,117163.0,106.0,21582.146937755224,0.5225250477108536,0.5670467818079787,0.0,1.0,106.0,0.21975583913174368,1.0,0.009433962264150943,105.0,0.9905660377358491,1
ОРГ2-02978,194,0,11239.889830508475,11896.5,5,29120,118,8082.836879054284,13853.593220338984,14817.5,5,34363,118,9714.02131931418,0.8353092044355604,0.8711248631900285,0.14483235395782923,1.0,118,0.15720896001856804,15.0,0.1271186440677966,103.0,0.8728813559322034,47.0,0.0,15130.520833333334,16489.5,94.0,27107.0,48.0,6381.780872604427,17576.270833333332,19008.0,94.0,29957.0,48.0,7131.5693648691185,0.8608008718176121,0.8744894812801787,0.41862853531363564,1.0,48.0,0.09110129392168058,7.0,0.14583333333333334,41.0,0.8541666666666666,97.0,0.0,10354.906666666666,10122.0,17.0,27107.0,75.0,8278.334091410483,12242.6,11165.0,17.0,29957.0,75.0,9334.554082489369,0.8513355300669528,0.8752406270052251,0.4048917276834398,1.0,75.0,0.13665039608504212,10.0,0.13333333333333333,65.0,0.8666666666666667,124.0,0.0,9532.060240963856,9616.0,5.0,27107.0,83.0,8379.010134722967,11380.903614457831,10909.0,5.0,29957.0,83.0,9548.463272623785,0.8503861087835585,0.8808188021228203,0.14483235395782923,1.0,83.0,0.15926064816721586,11.0,0.13253012048192772,72.0,0.8674698795180723,1
ОРГ2-02987,193,0,7272.371794871795,6868.5,0,22753,156,4485.937374935645,33064.346153846156,32189.0,282,85690,156,20452.881556003802,0.35285509421003153,0.1989455858767177,0.0,1.0,156,0.29754097358441445,2.0,0.01282051282051282,154.0,0.9871794871794872,49.0,0.0,9481.475,9758.5,286.0,22753.0,40.0,5247.221794765449,13328.35,13592.5,286.0,30084.0,40.0,6903.725154042859,0.7079636635091762,0.6994451611345541,0.4305292009276829,1.0,40.0,0.12424685473535801,0.0,0.0,40.0,1.0,99.0,0.0,8358.088607594937,8348.0,0.0,22753.0,79.0,4621.530022455582,27714.98734177215,21616.0,282.0,85690.0,79.0,21061.33985832912,0.4800178728780114,0.5991935483870968,0.0,1.0,79.0,0.304164289957096,0.0,0.0,79.0,1.0,149.0,0.0,7512.362068965517,7141.0,0.0,22753.0,116.0,4657.554134011153,28642.58620689655,25857.0,282.0,85690.0,116.0,19735.794528930317,0.4174571301389636,0.3221343881260119,0.0,1.0,116.0,0.30820561386239714,0.0,0.0,116.0,1.0,1
ОРГ2-03025,192,1,24248.733870967742,23167.5,4705,46162,124,9414.12087878998,34799.49193548387,33795.0,11515,60751,124,13302.654557201242,0.7030732032391389,0.7054256056156816,0.3089242891401165,0.8844655581947743,124,0.10742718139846813,0.0,0.0,124.0,1.0,48.0,1.0,20475.714285714286,20626.0,7229.0,34242.0,35.0,6452.667430976891,26150.457142857143,25774.0,11515.0,41732.0,35.0,7511.38584903673,0.7773031686097068,0.7850141581354825,0.6079265859821785,0.8773490803175996,35.0,0.0729634299497254,0.0,0.0,35.0,1.0,87.0,1.0,19327.311475409835,19865.0,6605.0,36376.0,61.0,7086.790774723031,25806.06557377049,24883.0,11515.0,51222.0,61.0,8870.533707860823,0.7447085627632778,0.7478619425778864,0.471011909006632,0.8844655581947743,61.0,0.08764909932135191,0.0,0.0,61.0,1.0,148.0,1.0,21238.212765957447,20872.0,4705.0,41491.0,94.0,8093.929691238798,29723.73404255319,28824.0,11515.0,54604.0,94.0,10824.950762683753,0.7159781077456081,0.7254475684036898,0.3089242891401165,0.8844655581947743,94.0,0.1060584878168837,0.0,0.0,94.0,1.0,1
ОРГ2-03029,184,10,12476.811475409837,9399.0,0,64147,122,10381.609258630166,33018.46721311475,29048.5,3410,153441,122,22582.523798880742,0.4165679244338214,0.372424244230317,0.0,0.8821085271317829,122,0.2595368692641711,17.0,0.13934426229508196,105.0,0.860655737704918,39.0,10.0,4241.825,3674.5,0.0,19131.0,40.0,3227.512854350855,22260.6,14998.0,3410.0,78370.0,40.0,17904.92998260678,0.24142898699238713,0.23928051391601488,0.0,0.7231864708500223,40.0,0.1576398323784123,6.0,0.15,34.0,0.85,48.0,10.0,4226.265306122449,3734.0,0.0,19131.0,49.0,3028.6046895635386,25939.673469387755,19476.0,3410.0,78370.0,49.0,18813.849946457613,0.2154063491259288,0.19513022501978816,0.0,0.7231864708500223,49.0,0.154268188220167,7.0,0.14285714285714285,42.0,0.8571428571428571,139.0,10.0,8667.64935064935,5335.0,0.0,64147.0,77.0,9649.673152040783,35246.94805194805,27796.0,3410.0,153441.0,77.0,26201.339624699438,0.2674593229825337,0.23444976076555024,0.0,0.764179883819594,77.0,0.18967633302617437,10.0,0.12987012987012986,67.0,0.8701298701298701,1
ОРГ2-03060,192,1,9450.534722222223,9502.5,28,26141,144,5630.594986400978,18292.402777777777,18763.5,32,45704,144,10808.051488103798,0.5770287936209535,0.5623694984226999,0.04567699836867863,1.0,144,0.20895081854523506,6.0,0.041666666666666664,138.0,0.9583333333333334,48.0,1.0,8669.952380952382,9527.5,32.0,16374.0,42.0,4259.533565168736,19964.309523809523,21831.0,32.0,38806.0,42.0,10941.297239911828,0.5147119953454012,0.46689500367725106,0.24013302054600294,1.0,42.0,0.20292639599977044,4.0,0.09523809523809523,38.0,0.9047619047619048,98.0,1.0,9784.439024390244,9653.0,32.0,26141.0,82.0,4992.153947891225,19598.70731707317,20869.5,32.0,45704.0,82.0,10525.140895790519,0.5689852680151173,0.5524620905768207,0.24013302054600294,1.0,82.0,0.19868172128509265,5.0,0.06097560975609756,77.0,0.9390243902439024,148.0,1.0,10430.666666666666,9923.5,32.0,26141.0,114.0,5156.004697105906,20046.0,20869.5,32.0,45704.0,114.0,10146.640708319026,0.5760642434266425,0.557459557613965,0.24013302054600294,1.0,114.0,0.19140905717398937,5.0,0.043859649122807015,109.0,0.956140350877193,1
ОРГ2-03071,187,7,13001.793103448275,13773.5,0,29223,116,8028.321725661885,22007.46551724138,24065.0,30,84302,116,13458.626661271805,0.6309575203284585,0.6330364250669075,0.0,1.0,116,0.19232154188338216,12.0,0.10344827586206896,104.0,0.896551724137931,42.0,7.0,14517.868421052632,13643.0,59.0,29223.0,38.0,7634.643863872435,20015.07894736842,22585.5,59.0,41298.0,38.0,10033.857091305117,0.7338388687702712,0.744880672157193,0.47753801094025927,1.0,38.0,0.11622697007871235,2.0,0.05263157894736842,36.0,0.9473684210526315,92.0,7.0,13349.884615384615,11630.0,30.0,29223.0,52.0,8918.91499743794,18348.78846153846,21157.0,30.0,41298.0,52.0,11604.329187658826,0.7515876767533108,0.7670248758354157,0.3289004661365506,1.0,52.0,0.14288866082283197,3.0,0.057692307692307696,49.0,0.9423076923076923,142.0,7.0,13658.969696969696,14391.0,29.0,29223.0,99.0,7891.622229772514,21293.91919191919,24040.0,30.0,55582.0,99.0,12026.540050456746,0.6612738927427435,0.652089689573345,0.26811434081275987,1.0,99.0,0.1566987764035303,9.0,0.09090909090909091,90.0,0.9090909090909091,1
ОРГ2-03081,149,0,59593.22340425532,60673.5,24,117920,94,25909.327501784283,122460.53191489361,129952.5,31,200464,94,47293.17969394201,0.4980669909057335,0.495263769398785,0.18547929665343166,0.9836512261580381,94,0.12320715582551652,12.0,0.1276595744680851,82.0,0.8723404255319149,49.0,0.0,74202.96,76810.0,26070.0,117920.0,50.0,20089.884267359994,144654.72,140908.5,68279.0,200464.0,50.0,31002.320293704946,0.5112067072963683,0.5114051067872925,0.3130854589998559,0.698192375341711,50.0,0.08436232631818923,7.0,0.14,43.0,0.86,85.0,0.0,64491.32558139535,62339.0,7823.0,117920.0,86.0,21112.972304161227,132810.7906976744,133021.0,25972.0,200464.0,86.0,34158.9581598655,0.4823121418890386,0.49207462799354745,0.2930128967208921,0.698192375341711,86.0,0.09037532431671706,12.0,0.13953488372093023,74.0,0.8604651162790697,149.0,0.0,59593.22340425532,60673.5,24.0,117920.0,94.0,25909.327501784283,122460.53191489361,129952.5,31.0,200464.0,94.0,47293.17969394201,0.4980669909057335,0.495263769398785,0.18547929665343166,0.9836512261580381,94.0,0.12320715582551652,12.0,0.1276595744680851,82.0,0.8723404255319149,1
ОРГ2-03086,125,1,5691.6511627906975,3515.0,6,21021,43,5423.6238890340655,9647.558139534884,6608.0,6,33208,43,8411.266985425606,0.6146099389548901,0.6136407672931602,0.10630972873508636,1.0,43,0.18208344959731862,3.0,0.06976744186046512,40.0,0.9302325581395349,41.0,1.0,6217.789473684211,3748.0,120.0,21021.0,38.0,5484.557801573899,9596.736842105263,6664.5,120.0,26915.0,38.0,7511.10605697633,0.6123575927682466,0.6090474852776968,0.3396568789178489,1.0,38.0,0.12793135812838927,3.0,0.07894736842105263,35.0,0.9210526315789473,84.0,1.0,5968.0,3524.0,53.0,21021.0,41.0,5404.024898166182,10116.682926829268,6721.0,53.0,33208.0,41.0,8332.87960563161,0.5993580956223128,0.6044542032622334,0.10630972873508636,1.0,41.0,0.1715263938439304,3.0,0.07317073170731707,38.0,0.926829268292683,125.0,1.0,5691.6511627906975,3515.0,6.0,21021.0,43.0,5423.6238890340655,9647.558139534884,6608.0,6.0,33208.0,43.0,8411.266985425606,0.6146099389548901,0.6136407672931602,0.10630972873508636,1.0,43.0,0.18208344959731862,3.0,0.06976744186046512,40.0,0.9302325581395349,1
ОРГ2-03090,183,0,8987.867647058823,5157.5,100,27250,136,8156.4552020981755,13040.963235294117,7682.0,137,48894,136,11878.016263737025,0.7036100540965822,0.7551815050844048,0.06854009595613433,1.0,136,0.1895020047884947,19.0,0.13970588235294118,117.0,0.8602941176470589,49.0,0.0,3220.673469387755,1743.0,100.0,25878.0,49.0,4459.830795499959,5336.469387755102,2936.0,137.0,30480.0,49.0,6523.718028924791,0.661181734865501,0.7212276214833759,0.06854009595613433,1.0,49.0,0.2591712637876385,7.0,0.14285714285714285,42.0,0.8571428571428571,98.0,0.0,5757.8877551020405,3548.0,100.0,25878.0,98.0,6126.811250615874,8510.510204081633,5552.5,137.0,35831.0,98.0,8342.058530153898,0.6908491906922332,0.7376851516205007,0.06854009595613433,1.0,98.0,0.21175008459621733,14.0,0.14285714285714285,84.0,0.8571428571428571,149.0,0.0,6188.669902912621,3796.0,100.0,25878.0,103.0,6373.208193232147,9088.757281553399,5770.0,137.0,35831.0,103.0,8629.980518763392,0.6915779596085194,0.734302862419206,0.06854009595613433,1.0,103.0,0.20686532551209025,15.0,0.14563106796116504,88.0,0.8543689320388349,1
ОРГ2-03098,193,1,6814.251497005988,3007.0,3,22053,167,7159.597360051401,11477.844311377246,7585.0,3,34889,167,9627.075392567007,0.5922353149565336,0.6409225667051907,0.06868820039551747,1.0,167,0.2738034003694455,20.0,0.11976047904191617,147.0,0.8802395209580839,48.0,1.0,1598.6176470588234,965.5,72.0,8344.0,34.0,1914.2469365848801,3141.176470588235,1737.0,76.0,13661.0,34.0,3505.4786771271665,0.6234406465251389,0.6231734847678445,0.08608447405021594,1.0,34.0,0.2418263429407475,3.0,0.08823529411764706,31.0,0.9117647058823529,98.0,1.0,2142.5875,1468.0,72.0,8344.0,80.0,1929.419698249624,5874.3,3893.5,76.0,25875.0,80.0,6318.473793046683,0.5548500515922469,0.5159357666023107,0.08608447405021594,1.0,80.0,0.2872410269128219,9.0,0.1125,71.0,0.8875,148.0,1.0,4673.507936507936,2106.0,3.0,22053.0,126.0,6214.234259821276,8915.412698412698,5374.5,3.0,34889.0,126.0,8762.938847003183,0.5592009125685142,0.5696653218328105,0.06868820039551747,1.0,126.0,0.29324209862690637,14.0,0.1111111111111111,112.0,0.8888888888888888,1
ОРГ2-03109,21,172,6056.625,3541.0,330,16626,16,5663.664913287156,10550.1875,6280.0,913,28171,16,9495.342101744764,0.551222757706677,0.5131578976456488,0.33734309623430964,0.9518486672398968,16,0.15774396093031728,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ2-03112,194,0,9478.557291666666,9108.5,83,26651,192,5362.742653863749,35861.223958333336,30576.5,83,97137,192,20847.129340138163,0.3549581889516859,0.28079582191482866,0.007442629729170974,1.0,192,0.24219654975255447,26.0,0.13541666666666666,166.0,0.8645833333333334,49.0,0.0,11872.82,12145.0,2185.0,26651.0,50.0,4863.148932365462,20455.58,17825.0,2438.0,54295.0,50.0,11699.531810081207,0.6454016372157783,0.6572475135637066,0.1473080909700628,0.903822441430333,50.0,0.1544622545886957,7.0,0.14,43.0,0.86,99.0,0.0,9709.97,9525.5,1025.0,26651.0,100.0,4957.675586533787,33226.97,24430.5,2438.0,97137.0,100.0,21395.90848805897,0.4287789473759721,0.5060478518487384,0.013099041533546326,0.903822441430333,100.0,0.27082952361986684,14.0,0.14,86.0,0.86,149.0,0.0,9986.402684563758,9997.0,83.0,26651.0,149.0,5451.423370935514,35844.03355704698,29370.0,83.0,97137.0,149.0,21792.600903535087,0.38456593204258016,0.2924901792290695,0.013099041533546326,1.0,149.0,0.2524565383941924,20.0,0.1342281879194631,129.0,0.8657718120805369,1
ОРГ2-03119,193,0,14891.42857142857,16783.5,122,24727,140,5697.801162587761,21254.135714285716,22983.0,122,32482,140,6944.806242368398,0.6933133118974993,0.7144650941353753,0.2557761523278765,1.0,140,0.1263304989231534,2.0,0.014285714285714285,138.0,0.9857142857142858,49.0,0.0,13495.5,14451.0,1491.0,23116.0,36.0,5439.177177793399,19559.805555555555,20671.5,1510.0,29224.0,36.0,6664.839836547117,0.6826346272638717,0.7095817088086696,0.3617681271810779,0.9874172185430463,36.0,0.11181961996801515,0.0,0.0,36.0,1.0,99.0,0.0,14202.739726027397,15374.0,122.0,24727.0,73.0,6100.151669397241,20388.616438356163,22823.0,122.0,32482.0,73.0,7894.504365960569,0.7023001636933269,0.7178174553627169,0.35602795193312436,1.0,73.0,0.12812964189344242,2.0,0.0273972602739726,71.0,0.9726027397260274,149.0,0.0,14430.724770642202,16254.0,122.0,24727.0,109.0,6198.3300497012,20741.963302752294,22974.0,122.0,32482.0,109.0,7553.6974793641275,0.6864718988790193,0.7113729363623537,0.2557761523278765,1.0,109.0,0.13704193224538067,2.0,0.01834862385321101,107.0,0.981651376146789,1
ОРГ2-03121,191,2,22847.06474820144,23261.0,273,54244,139,10736.258285549864,31779.59712230216,33307.0,273,75366,139,14319.704363355575,0.7297449540639989,0.7311081441922563,0.16021274477737169,1.0,139,0.11974159701417014,3.0,0.02158273381294964,136.0,0.9784172661870504,47.0,2.0,32014.030303030304,34200.0,1315.0,54244.0,33.0,12740.934712288694,44513.121212121216,46315.0,1372.0,75366.0,33.0,17185.26136104274,0.7468678796471667,0.7483320738421677,0.16021274477737169,0.9704704704704705,33.0,0.1388848627845347,1.0,0.030303030303030304,32.0,0.9696969696969697,97.0,2.0,26249.630136986303,25879.0,273.0,54244.0,73.0,12218.469494656725,36208.69863013698,35433.0,273.0,75366.0,73.0,16224.262135837158,0.7387529611410119,0.7480030526583566,0.16021274477737169,1.0,73.0,0.1426917046852772,3.0,0.0410958904109589,70.0,0.958904109589041,147.0,2.0,23553.0,24341.0,273.0,54244.0,113.0,11266.695780199772,32588.495575221237,33504.0,273.0,75366.0,113.0,15011.602979697724,0.7357317400089792,0.7405233380480906,0.16021274477737169,1.0,113.0,0.12713789850321758,3.0,0.02654867256637168,110.0,0.9734513274336283,1
ОРГ2-03126,194,0,9316.217647058824,8009.0,61,29668,170,6300.629263655332,20134.641176470588,20945.0,61,46397,170,10228.899105279454,0.4772090094482636,0.45838616733117205,0.08195323246217331,1.0,170,0.20654756987562878,11.0,0.06470588235294118,159.0,0.9352941176470588,49.0,0.0,6369.209302325581,5453.0,61.0,20773.0,43.0,4619.375481177286,13321.581395348838,13261.0,61.0,38669.0,43.0,9120.48528949179,0.5136713260729908,0.5136896342695494,0.08195323246217331,1.0,43.0,0.1730473870183146,2.0,0.046511627906976744,41.0,0.9534883720930233,99.0,0.0,7159.172413793103,6308.0,61.0,20773.0,87.0,5010.539801042878,17879.05747126437,17125.0,61.0,46397.0,87.0,10071.463829029488,0.43030650924528924,0.41769260058383045,0.08195323246217331,1.0,87.0,0.1975671542976634,6.0,0.06896551724137931,81.0,0.9310344827586207,149.0,0.0,8142.884615384615,6921.5,61.0,29668.0,130.0,5697.31375657395,18809.646153846155,19657.5,61.0,46397.0,130.0,10421.270765599862,0.46581158500654307,0.4422169406951173,0.08195323246217331,1.0,130.0,0.20767714699062556,8.0,0.06153846153846154,122.0,0.9384615384615385,1
ОРГ2-03130,192,1,16534.888,16778.0,3847,30917,125,5647.297014324643,26016.688,26107.0,11331,53878,125,4818.7993893808,0.6307097681017512,0.6654263963732786,0.2328200801518667,0.9072809394760615,125,0.17644372960753568,2.0,0.016,123.0,0.984,48.0,1.0,20458.966666666667,21718.0,3847.0,27041.0,30.0,4561.834094878441,25785.233333333334,26478.5,11331.0,31262.0,30.0,3424.998793690533,0.781089235512397,0.8111083327957989,0.3395110758097255,0.9072809394760615,30.0,0.11867339406266929,0.0,0.0,30.0,1.0,98.0,1.0,18951.84375,19743.0,3847.0,30917.0,64.0,5144.804996439505,26021.609375,26368.5,11331.0,38010.0,64.0,3919.492065477271,0.718624413514978,0.7629902418461852,0.3395110758097255,0.9072809394760615,64.0,0.1422808470181165,0.0,0.0,64.0,1.0,148.0,1.0,17118.533333333333,17875.0,3847.0,30917.0,90.0,5511.296350693596,25367.411111111112,26066.5,11331.0,38010.0,90.0,3776.0092984984913,0.6632449784232038,0.7087385648136781,0.29665013415724856,0.9072809394760615,90.0,0.15922732428583491,0.0,0.0,90.0,1.0,1
ОРГ2-03158,194,0,15639.674698795181,16905.5,39,42377,166,9027.920570814287,31663.44578313253,35137.5,39,80945,166,16852.61228505468,0.5245604092188163,0.49752416579116565,0.10347688362621615,1.0,166,0.18978555144078016,21.0,0.12650602409638553,145.0,0.8734939759036144,46.0,0.0,18652.92,21105.0,189.0,42377.0,25.0,13585.734340721763,32818.56,35288.0,194.0,80945.0,25.0,26409.41175206294,0.6657384479006383,0.6619345635267591,0.2369000216265727,1.0,25.0,0.1993439157367797,2.0,0.08,23.0,0.92,99.0,0.0,16405.76712328767,17246.0,189.0,42377.0,73.0,9701.262654819371,33820.31506849315,38289.0,194.0,80945.0,73.0,19644.51574646833,0.5542458886299888,0.5069496397212269,0.2369000216265727,1.0,73.0,0.1937028426400937,8.0,0.1095890410958904,65.0,0.8904109589041096,149.0,0.0,15115.578512396694,15710.0,39.0,42377.0,121.0,9920.00111118279,30100.272727272728,34699.0,39.0,80945.0,121.0,18572.141588052433,0.5441000512565632,0.49723244857503285,0.10347688362621615,1.0,121.0,0.2115610197980809,14.0,0.11570247933884298,107.0,0.8842975206611571,1
ОРГ2-03177,194,0,4023.718232044199,3610.0,27,23956,181,3371.7864492068043,6296.8950276243095,5657.0,27,29159,181,4513.156253915091,0.6436431428882459,0.7039330543933054,0.07280098713202891,1.0,181,0.23982193581450173,21.0,0.11602209944751381,160.0,0.8839779005524862,49.0,0.0,3472.0,3394.5,355.0,9238.0,50.0,1741.1256856014802,4937.1,4563.5,1264.0,16792.0,50.0,2691.3125790140366,0.7243758817423813,0.7540866859398856,0.2227831609803762,0.9520295202952029,50.0,0.19155701952130488,7.0,0.14,43.0,0.86,99.0,0.0,3680.5208333333335,3455.0,341.0,15044.0,96.0,2355.1429143323394,5451.833333333333,4867.0,349.0,29159.0,96.0,3894.352852573952,0.6995812458164331,0.7254373477480476,0.13518733101583624,0.994269340974212,96.0,0.19612198347633739,13.0,0.13541666666666666,83.0,0.8645833333333334,149.0,0.0,4322.542253521126,3781.0,42.0,23956.0,142.0,3415.9617476374856,6229.112676056338,5592.0,42.0,29159.0,142.0,4478.915747243075,0.6998718126812983,0.7281317358091886,0.13518733101583624,1.0,142.0,0.1978857303347622,17.0,0.11971830985915492,125.0,0.8802816901408451,1
ОРГ2-03252,192,1,1760.826923076923,1133.0,3,15163,156,2141.5653459891064,2471.019230769231,1760.0,3,19684,156,2833.7199954355087,0.7053040132008822,0.7373665113554468,0.006134969325153374,1.0,156,0.21936696509559916,0.0,0.0,156.0,1.0,48.0,1.0,1144.4054054054054,823.0,37.0,2723.0,37.0,823.1534708890175,1716.7567567567567,1539.0,144.0,4303.0,37.0,1148.332254605333,0.6791927132435182,0.6879823594266814,0.07429718875502007,1.0,37.0,0.2602415463670782,0.0,0.0,37.0,1.0,98.0,1.0,1219.9113924050632,1050.0,5.0,4712.0,79.0,956.6955171635627,1744.506329113924,1486.0,5.0,6337.0,79.0,1261.2126833535003,0.7022378976787951,0.7058823529411765,0.07429718875502007,1.0,79.0,0.2237961487553707,0.0,0.0,79.0,1.0,148.0,1.0,1462.2727272727273,1022.0,5.0,12312.0,121.0,1807.912530148145,2063.595041322314,1465.0,5.0,15403.0,121.0,2378.8075394285,0.6937528029959644,0.725642043950225,0.006134969325153374,1.0,121.0,0.23199919432740596,0.0,0.0,121.0,1.0,1
