id,date_connected_count_total,date_connected_work_period_by_connection_total,date_connected_days_since_last_connection_total,time_connected_deviation_sum_total,time_connected_deviation_mean_total,time_connected_deviation_median_total,time_connected_deviation_std_total,time_connected_deviation_min_total,time_connected_deviation_max_total,total_time_connected_sum_total,total_time_connected_mean_total,total_time_connected_median_total,total_time_connected_std_total,total_time_connected_min_total,total_time_connected_max_total,is_late_connected_sum_total,is_late_connected_mean_total,early_more_than_hour_sum_total,early_more_than_hour_mean_total,late_more_than_hour_sum_total,late_more_than_hour_mean_total,is_workday_connected_sum_total,is_workday_connected_mean_total,is_weekend_connected_sum_total,is_weekend_connected_mean_total,mean_time_due_employed_total,date_connected_count_last_150,date_connected_work_period_by_connection_last_150,date_connected_days_since_last_connection_last_150,time_connected_deviation_sum_last_150,time_connected_deviation_mean_last_150,time_connected_deviation_median_last_150,time_connected_deviation_std_last_150,time_connected_deviation_min_last_150,time_connected_deviation_max_last_150,total_time_connected_sum_last_150,total_time_connected_mean_last_150,total_time_connected_median_last_150,total_time_connected_std_last_150,total_time_connected_min_last_150,total_time_connected_max_last_150,is_late_connected_sum_last_150,is_late_connected_mean_last_150,early_more_than_hour_sum_last_150,early_more_than_hour_mean_last_150,late_more_than_hour_sum_last_150,late_more_than_hour_mean_last_150,is_workday_connected_sum_last_150,is_workday_connected_mean_last_150,is_weekend_connected_sum_last_150,is_weekend_connected_mean_last_150,date_connected_count_last_100,date_connected_work_period_by_connection_last_100,date_connected_days_since_last_connection_last_100,time_connected_deviation_sum_last_100,time_connected_deviation_mean_last_100,time_connected_deviation_median_last_100,time_connected_deviation_std_last_100,time_connected_deviation_min_last_100,time_connected_deviation_max_last_100,total_time_connected_sum_last_100,total_time_connected_mean_last_100,total_time_connected_median_last_100,total_time_connected_std_last_100,total_time_connected_min_last_100,total_time_connected_max_last_100,is_late_connected_sum_last_100,is_late_connected_mean_last_100,early_more_than_hour_sum_last_100,early_more_than_hour_mean_last_100,late_more_than_hour_sum_last_100,late_more_than_hour_mean_last_100,is_workday_connected_sum_last_100,is_workday_connected_mean_last_100,is_weekend_connected_sum_last_100,is_weekend_connected_mean_last_100,date_connected_count_last_50,date_connected_work_period_by_connection_last_50,date_connected_days_since_last_connection_last_50,time_connected_deviation_sum_last_50,time_connected_deviation_mean_last_50,time_connected_deviation_median_last_50,time_connected_deviation_std_last_50,time_connected_deviation_min_last_50,time_connected_deviation_max_last_50,total_time_connected_sum_last_50,total_time_connected_mean_last_50,total_time_connected_median_last_50,total_time_connected_std_last_50,total_time_connected_min_last_50,total_time_connected_max_last_50,is_late_connected_sum_last_50,is_late_connected_mean_last_50,early_more_than_hour_sum_last_50,early_more_than_hour_mean_last_50,late_more_than_hour_sum_last_50,late_more_than_hour_mean_last_50,is_workday_connected_sum_last_50,is_workday_connected_mean_last_50,is_weekend_connected_sum_last_50,is_weekend_connected_mean_last_50,exists_in_connection
ОРГ1-00074,134,192,1,71.54277777777777,0.5339013266998341,0.05347222222222223,1.4569174177643613,-0.6891666666666667,8.569722222222222,1198.8502777777778,8.946643864013268,9.099027777777778,1.8798671122586879,1.085,13.773333333333333,38,0.2835820895522388,117,0.8731343283582089,17,0.12686567164179105,123,0.917910447761194,11,0.08208955223880597,6.244011863425926,103.0,134.0,1.0,56.036944444444444,0.5440480043149946,0.059166666666666666,1.5174045707281083,-0.3233333333333333,8.569722222222222,908.9547222222222,8.824803128371089,9.098055555555556,1.9174738830281197,1.085,13.773333333333333,30.0,0.2912621359223301,91.0,0.883495145631068,12.0,0.11650485436893204,94.0,0.912621359223301,9.0,0.08737864077669903,77.0,98.0,1.0,53.309444444444445,0.6923304473304474,0.09222222222222222,1.712788712516668,-0.3233333333333333,8.569722222222222,672.935,8.739415584415584,9.098888888888888,2.1888286193466335,1.085,13.773333333333333,26.0,0.33766233766233766,66.0,0.8571428571428571,11.0,0.14285714285714285,68.0,0.8831168831168831,9.0,0.11688311688311688,43.0,48.0,1.0,43.98361111111111,1.0228746770025838,0.11888888888888889,2.1705697622067492,-0.22833333333333333,8.569722222222222,359.8147222222222,8.367784237726097,9.098055555555556,2.7712989381439,1.085,13.773333333333333,17.0,0.3953488372093023,35.0,0.813953488372093,8.0,0.18604651162790697,35.0,0.813953488372093,8.0,0.18604651162790697,1
ОРГ1-00085,135,192,1,-43.85527777777778,-0.3248539094650206,-0.8152777777777778,2.0319928132741842,-1.3383333333333334,12.298333333333334,1242.4033333333334,9.202987654320989,9.520555555555555,2.5985435597055595,0.08333333333333333,15.861666666666666,11,0.08148148148148149,125,0.9259259259259259,10,0.07407407407407407,126,0.9333333333333333,9,0.06666666666666667,6.470850694444445,104.0,148.0,1.0,-31.44277777777778,-0.30233440170940173,-0.8309722222222222,1.9344155750466714,-1.3383333333333334,9.7675,958.5561111111111,9.216885683760683,9.600972222222222,2.8001353244835383,0.08333333333333333,15.861666666666666,10.0,0.09615384615384616,95.0,0.9134615384615384,9.0,0.08653846153846154,98.0,0.9423076923076923,6.0,0.057692307692307696,73.0,98.0,1.0,-20.00277777777778,-0.2740106544901066,-0.8422222222222222,2.0680854390891494,-1.2272222222222222,9.7675,675.5311111111112,9.25385083713851,9.602222222222222,2.58786974353207,0.08333333333333333,15.695555555555556,7.0,0.0958904109589041,67.0,0.9178082191780822,6.0,0.0821917808219178,67.0,0.9178082191780822,6.0,0.0821917808219178,40.0,48.0,1.0,-2.8400000000000007,-0.07100000000000002,-0.8738888888888889,2.2675727144576774,-1.2272222222222222,9.7675,356.90527777777777,8.922631944444444,9.522083333333335,2.950360314475283,0.08333333333333333,15.695555555555556,6.0,0.15,35.0,0.875,5.0,0.125,34.0,0.85,6.0,0.15,1
ОРГ1-00086,151,193,1,24.198333333333327,0.16025386313465778,-0.8788888888888889,3.969874124806869,-8.440833333333334,14.142222222222221,1378.8805555555555,9.131659308314937,10.100277777777778,4.880958349590715,0.08333333333333333,18.746111111111112,34,0.2251655629139073,123,0.8145695364238411,28,0.18543046357615894,126,0.8344370860927153,25,0.16556291390728478,7.144458837075417,119.0,148.0,1.0,41.811388888888885,0.3513562091503268,-0.8033333333333333,4.393190715655867,-8.440833333333334,14.142222222222221,1050.7019444444445,8.829428104575165,10.018611111111111,5.204296403528844,0.08333333333333333,18.746111111111112,30.0,0.25210084033613445,95.0,0.7983193277310925,24.0,0.20168067226890757,97.0,0.8151260504201681,22.0,0.18487394957983194,84.0,94.0,1.0,14.416944444444436,0.1716302910052909,-0.8586111111111112,4.484570153814872,-8.440833333333334,14.142222222222221,750.3233333333334,8.932420634920636,10.04513888888889,5.219384623049003,0.08333333333333333,18.746111111111112,19.0,0.2261904761904762,69.0,0.8214285714285714,15.0,0.17857142857142858,65.0,0.7738095238095238,19.0,0.2261904761904762,46.0,48.0,1.0,-11.023333333333337,-0.23963768115942036,-0.9759722222222222,4.297810415214003,-8.440833333333334,13.317777777777778,436.53055555555557,9.489794685990338,10.117916666666666,5.571661041752238,0.08333333333333333,18.746111111111112,9.0,0.1956521739130435,39.0,0.8478260869565217,7.0,0.15217391304347827,35.0,0.7608695652173914,11.0,0.2391304347826087,1
ОРГ1-00090,124,192,1,-20.47361111111111,-0.16510976702508962,-0.14847222222222223,0.3387923819273064,-0.8186111111111111,2.9266666666666667,1196.0613888888888,9.645656362007168,9.599722222222223,1.1759640710732753,1.5025,13.02361111111111,4,0.03225806451612903,123,0.9919354838709677,1,0.008064516129032258,124,1.0,0,0.0,6.229486400462963,93.0,148.0,1.0,-13.148888888888889,-0.14138590203106333,-0.13027777777777777,0.3767274056066323,-0.8186111111111111,2.9266666666666667,892.3675,9.595349462365592,9.573333333333334,1.3122468047470148,1.5025,13.02361111111111,3.0,0.03225806451612903,92.0,0.989247311827957,1.0,0.010752688172043012,93.0,1.0,0.0,0.0,68.0,98.0,1.0,-7.490277777777778,-0.11015114379084967,-0.11597222222222223,0.4275205108073866,-0.8186111111111111,2.9266666666666667,648.4447222222223,9.535951797385621,9.433888888888887,1.2942463089346385,1.5025,13.02361111111111,3.0,0.04411764705882353,67.0,0.9852941176470589,1.0,0.014705882352941176,68.0,1.0,0.0,0.0,35.0,48.0,1.0,-5.323888888888889,-0.1521111111111111,-0.12583333333333332,0.19858120804185836,-0.6497222222222222,0.4533333333333333,338.98555555555555,9.685301587301588,9.434166666666666,1.0456033463484182,7.1883333333333335,13.02361111111111,1.0,0.02857142857142857,35.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,1
ОРГ1-00092,118,192,1,87.56722222222223,0.7420951035781544,-0.07166666666666666,2.469749733735841,-1.168611111111111,14.608611111111111,964.2816666666666,8.171878531073446,9.111805555555556,3.1459470748706093,0.08333333333333333,13.8575,24,0.2033898305084746,99,0.8389830508474576,19,0.16101694915254236,112,0.9491525423728814,6,0.05084745762711865,5.022300347222222,99.0,148.0,1.0,74.30472222222222,0.7505527497194164,-0.06138888888888889,2.3941748867370887,-1.168611111111111,14.608611111111111,803.5008333333333,8.116170033670032,9.100833333333334,3.040719296979261,0.08333333333333333,13.811666666666667,21.0,0.21212121212121213,83.0,0.8383838383838383,16.0,0.16161616161616163,94.0,0.9494949494949495,5.0,0.050505050505050504,63.0,98.0,1.0,77.64111111111112,1.2323985890652558,-0.05138888888888889,2.897630233910993,-1.168611111111111,14.608611111111111,472.755,7.504047619047619,9.100833333333334,3.670036447322716,0.08333333333333333,13.811666666666667,20.0,0.31746031746031744,47.0,0.746031746031746,16.0,0.25396825396825395,58.0,0.9206349206349206,5.0,0.07936507936507936,26.0,48.0,1.0,57.782222222222224,2.2223931623931623,0.006527777777777778,3.5969966759637946,-0.25666666666666665,14.608611111111111,166.41055555555556,6.400405982905983,9.100000000000001,3.856399265059047,0.08333333333333333,9.60138888888889,12.0,0.46153846153846156,14.0,0.5384615384615384,12.0,0.46153846153846156,25.0,0.9615384615384616,1.0,0.038461538461538464,1
ОРГ1-00100,126,192,1,-17.18333333333333,-0.13637566137566134,-0.2718055555555555,1.0042978462693049,-0.5705555555555556,8.295277777777779,1150.096388888889,9.127749118165784,9.349722222222223,1.506888614359282,0.16694444444444445,12.792222222222222,4,0.031746031746031744,122,0.9682539682539683,4,0.031746031746031744,126,1.0,0,0.0,5.990085358796296,95.0,148.0,1.0,-8.30361111111111,-0.087406432748538,-0.27305555555555555,1.1525398374525289,-0.5705555555555556,8.295277777777779,860.9636111111112,9.06277485380117,9.35,1.729964282652082,0.16694444444444445,12.792222222222222,4.0,0.042105263157894736,91.0,0.9578947368421052,4.0,0.042105263157894736,95.0,1.0,0.0,0.0,59.0,98.0,1.0,-0.2302777777777772,-0.00390301318267419,-0.3402777777777778,1.4584385771399635,-0.5705555555555556,8.295277777777779,526.4672222222222,8.923173258003766,9.432777777777778,2.1884741601506663,0.16694444444444445,12.792222222222222,4.0,0.06779661016949153,55.0,0.9322033898305084,4.0,0.06779661016949153,59.0,1.0,0.0,0.0,27.0,48.0,1.0,-0.19388888888888883,-0.007181069958847735,-0.39305555555555555,1.3708374048548022,-0.5705555555555556,4.859444444444445,236.80555555555554,8.770576131687243,9.434166666666666,2.474021304627786,0.16694444444444445,11.355833333333333,2.0,0.07407407407407407,25.0,0.9259259259259259,2.0,0.07407407407407407,27.0,1.0,0.0,0.0,1
ОРГ1-00101,131,192,1,12.666666666666664,0.09669211195928751,-0.21944444444444444,1.9518700396720088,-8.473055555555556,7.884444444444444,1261.0716666666667,9.626501272264631,9.350277777777778,3.3912486671271727,0.08333333333333333,21.05,16,0.12213740458015267,120,0.916030534351145,11,0.08396946564885496,130,0.9923664122137404,1,0.007633587786259542,6.568081597222222,102.0,148.0,1.0,-5.576666666666669,-0.05467320261437911,-0.22333333333333333,1.9032631853415793,-8.473055555555556,7.884444444444444,1035.7125,10.154044117647059,9.356805555555557,3.248534031492846,0.08333333333333333,21.05,9.0,0.08823529411764706,96.0,0.9411764705882353,6.0,0.058823529411764705,101.0,0.9901960784313726,1.0,0.00980392156862745,66.0,98.0,1.0,5.595555555555554,0.08478114478114475,-0.19222222222222224,2.3501960454056463,-8.473055555555556,7.884444444444444,677.5163888888889,10.26539983164983,9.443055555555556,3.933320762730646,0.08333333333333333,21.05,9.0,0.13636363636363635,60.0,0.9090909090909091,6.0,0.09090909090909091,65.0,0.9848484848484849,1.0,0.015151515151515152,36.0,48.0,1.0,-6.695,-0.18597222222222223,-0.18944444444444444,1.8373692331302425,-7.523888888888889,7.802222222222222,397.1152777777778,11.030979938271606,9.602777777777778,3.0618941753915645,0.08333333333333333,17.280277777777776,1.0,0.027777777777777776,35.0,0.9722222222222222,1.0,0.027777777777777776,35.0,0.9722222222222222,1.0,0.027777777777777776,1
ОРГ1-00105,114,192,2,121.42722222222223,1.0651510721247563,0.1413888888888889,2.583628631355227,-8.489166666666666,14.861944444444445,944.4463888888889,8.284617446393762,9.098611111111111,2.53426949928257,0.08333333333333333,12.109444444444444,54,0.47368421052631576,76,0.6666666666666666,38,0.3333333333333333,104,0.9122807017543859,10,0.08771929824561403,4.918991608796296,108.0,142.0,2.0,93.42027777777778,0.8650025720164609,0.12013888888888888,1.858028943578085,-0.10722222222222222,14.861944444444445,937.6863888888889,8.682281378600823,9.102083333333333,1.9082665856341967,0.08333333333333333,12.109444444444444,49.0,0.4537037037037037,75.0,0.6944444444444444,33.0,0.3055555555555556,99.0,0.9166666666666666,9.0,0.08333333333333333,75.0,97.0,2.0,91.14888888888889,1.2153185185185185,0.23805555555555555,2.140331489005213,-0.021111111111111112,14.861944444444445,626.0130555555555,8.34684074074074,8.936666666666667,2.174915462083907,0.08333333333333333,11.02111111111111,46.0,0.6133333333333333,42.0,0.56,33.0,0.44,66.0,0.88,9.0,0.12,42.0,47.0,2.0,77.09027777777779,1.8354828042328044,1.7730555555555556,2.6084474687643673,-0.0011111111111111111,14.861944444444445,327.09027777777777,7.787863756613756,8.847083333333334,2.683897845039562,0.08333333333333333,11.02111111111111,32.0,0.7619047619047619,13.0,0.30952380952380953,29.0,0.6904761904761905,33.0,0.7857142857142857,9.0,0.21428571428571427,1
ОРГ1-00107,151,193,1,92.1511111111111,0.6102722590139809,-0.1436111111111111,3.25466055000383,-4.722777777777778,13.760277777777778,1355.3622222222223,8.975908756438558,10.104722222222222,4.224939138156346,0.08333333333333333,16.19611111111111,37,0.24503311258278146,121,0.8013245033112583,30,0.1986754966887417,122,0.8079470198675497,29,0.19205298013245034,7.022602187679908,113.0,148.0,1.0,126.00861111111111,1.1151204523107179,-0.10666666666666667,3.539046469463736,-4.722777777777778,13.760277777777778,977.8452777777778,8.653498033431662,9.599722222222223,4.45139307902218,0.08333333333333333,15.364444444444445,32.0,0.2831858407079646,88.0,0.7787610619469026,25.0,0.22123893805309736,91.0,0.8053097345132744,22.0,0.19469026548672566,70.0,98.0,1.0,125.96416666666667,1.7994880952380954,-0.10736111111111112,4.278200411666198,-4.722777777777778,13.760277777777778,574.7063888888889,8.21009126984127,9.519166666666667,5.015952124033427,0.08333333333333333,15.364444444444445,22.0,0.3142857142857143,49.0,0.7,21.0,0.3,55.0,0.7857142857142857,15.0,0.21428571428571427,31.0,48.0,1.0,111.25111111111111,3.5887455197132616,0.051944444444444446,5.367318925487466,-0.9647222222222223,13.760277777777778,219.33638888888888,7.075367383512544,9.104444444444445,5.56277753336731,0.08333333333333333,15.0275,13.0,0.41935483870967744,18.0,0.5806451612903226,13.0,0.41935483870967744,24.0,0.7741935483870968,7.0,0.22580645161290322,1
ОРГ1-00120,110,192,1,-9.297222222222222,-0.08452020202020202,-0.15,0.8283798931696855,-1.4327777777777777,7.781666666666666,1006.5577777777778,9.150525252525252,9.186250000000001,0.7045919131329481,4.759444444444444,11.020277777777778,2,0.01818181818181818,108,0.9818181818181818,2,0.01818181818181818,109,0.990909090909091,1,0.00909090909090909,5.242488425925926,78.0,148.0,1.0,-12.593333333333334,-0.16145299145299147,-0.13513888888888886,0.2148900312141666,-1.4327777777777777,0.10361111111111111,715.0383333333333,9.167158119658119,9.185555555555556,0.5157284883185854,7.100555555555555,11.020277777777778,0.0,0.0,78.0,1.0,0.0,0.0,78.0,1.0,0.0,0.0,57.0,98.0,1.0,-10.512222222222222,-0.18442495126705652,-0.14694444444444443,0.23833144782508595,-1.4327777777777777,0.10361111111111111,524.0627777777778,9.194083820662769,9.186111111111112,0.5948152190847227,7.100555555555555,11.020277777777778,0.0,0.0,57.0,1.0,0.0,0.0,57.0,1.0,0.0,0.0,25.0,48.0,1.0,-4.788333333333333,-0.19153333333333333,-0.17722222222222223,0.20134431371312442,-0.6247222222222222,0.10361111111111111,227.12555555555556,9.085022222222223,9.186388888888889,0.5432378738663944,7.100555555555555,9.689722222222223,0.0,0.0,25.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1
ОРГ1-00125,89,182,11,1.369444444444445,0.015387016229712865,-0.035,0.6064915800881607,-0.6186111111111111,4.565277777777778,799.1355555555556,8.979051186017479,9.099166666666667,0.9237989184093973,3.506388888888889,10.106666666666667,12,0.1348314606741573,87,0.9775280898876404,2,0.02247191011235955,89,1.0,0,0.0,4.390854700854701,65.0,126.0,11.0,1.0063888888888894,0.015482905982905991,-0.03666666666666667,0.700011705350426,-0.6186111111111111,4.565277777777778,585.7872222222222,9.01211111111111,9.100277777777778,0.7823413593232277,4.776111111111111,10.106666666666667,8.0,0.12307692307692308,63.0,0.9692307692307692,2.0,0.03076923076923077,65.0,1.0,0.0,0.0,54.0,80.0,11.0,-6.8116666666666665,-0.12614197530864196,-0.09,0.24665881474335574,-0.6186111111111111,0.5044444444444445,493.7675,9.143842592592593,9.143194444444443,0.5287826023064488,7.096666666666667,10.106666666666667,4.0,0.07407407407407407,54.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,27.0,38.0,11.0,-4.400833333333333,-0.16299382716049382,-0.135,0.2558331051964671,-0.6186111111111111,0.29888888888888887,246.64694444444444,9.135072016460905,9.100277777777778,0.5435688853741693,7.096666666666667,10.106666666666667,1.0,0.037037037037037035,27.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,1
ОРГ1-00138,107,181,1,30.488333333333333,0.28493769470404984,-0.0661111111111111,1.929330952304826,-0.8511111111111112,12.878055555555555,892.8066666666666,8.343987538940809,9.100277777777778,2.522336842851622,0.08333333333333333,14.86111111111111,5,0.04672897196261682,103,0.9626168224299065,4,0.037383177570093455,107,1.0,0,0.0,4.932633517495396,85.0,148.0,1.0,25.9075,0.3047941176470588,-0.0475,1.9947243498194074,-0.8511111111111112,12.878055555555555,707.1897222222223,8.31987908496732,9.1,2.396501616575565,0.08333333333333333,9.60138888888889,4.0,0.047058823529411764,82.0,0.9647058823529412,3.0,0.03529411764705882,85.0,1.0,0.0,0.0,58.0,85.0,1.0,2.302222222222222,0.03969348659003831,-0.030694444444444444,0.7092481969659383,-0.8511111111111112,5.256111111111111,487.90444444444444,8.412145593869731,9.099305555555556,2.2056940790735227,0.08333333333333333,9.60138888888889,1.0,0.017241379310344827,57.0,0.9827586206896551,1.0,0.017241379310344827,58.0,1.0,0.0,0.0,35.0,48.0,1.0,-0.5063888888888889,-0.014468253968253969,-0.009444444444444445,0.06970612043026297,-0.2063888888888889,0.11361111111111111,303.9638888888889,8.684682539682541,9.019444444444444,1.3768949841247196,1.5858333333333334,9.271944444444445,0.0,0.0,35.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,1
ОРГ1-00142,116,192,1,-39.11805555555556,-0.33722461685823757,-0.37402777777777774,0.9291379175637254,-7.654722222222222,4.073333333333333,1079.9927777777777,9.310282567049809,9.4325,1.547754284089288,1.168611111111111,16.773333333333333,4,0.034482758620689655,112,0.9655172413793104,4,0.034482758620689655,114,0.9827586206896551,2,0.017241379310344827,5.624962384259259,93.0,148.0,1.0,-33.76527777777778,-0.36306750298685786,-0.35305555555555557,0.9318887782553283,-7.654722222222222,4.073333333333333,874.7769444444444,9.406203703703703,9.4325,1.2438359264328045,1.2519444444444445,16.773333333333333,2.0,0.021505376344086023,91.0,0.978494623655914,2.0,0.021505376344086023,91.0,0.978494623655914,2.0,0.021505376344086023,60.0,87.0,1.0,-20.683888888888887,-0.34473148148148147,-0.32680555555555557,1.1581748627826518,-7.654722222222222,4.073333333333333,562.3447222222222,9.372412037037037,9.432083333333333,1.5461586603856503,1.2519444444444445,16.773333333333333,2.0,0.03333333333333333,58.0,0.9666666666666667,2.0,0.03333333333333333,58.0,0.9666666666666667,2.0,0.03333333333333333,37.0,48.0,1.0,-13.234722222222222,-0.3576951951951952,-0.33444444444444443,1.4794663810781012,-7.654722222222222,4.073333333333333,345.89666666666665,9.348558558558558,9.432222222222222,1.883016951963803,1.2519444444444445,16.773333333333333,2.0,0.05405405405405406,35.0,0.9459459459459459,2.0,0.05405405405405406,35.0,0.9459459459459459,2.0,0.05405405405405406,1
ОРГ1-00145,162,192,1,45.67777777777778,0.28196159122085046,-0.1398611111111111,3.017526838661323,-8.496944444444445,13.273055555555555,1303.518611111111,8.046411179698216,8.77,3.13090368377235,0.08361111111111111,18.79083333333333,43,0.2654320987654321,137,0.845679012345679,25,0.15432098765432098,130,0.8024691358024691,32,0.19753086419753085,6.78915943287037,125.0,148.0,1.0,33.38111111111111,0.2670488888888889,-0.12944444444444445,2.699875111806996,-8.496944444444445,13.273055555555555,991.9333333333333,7.935466666666667,8.766666666666667,2.6869956753609787,0.08361111111111111,17.958055555555557,32.0,0.256,108.0,0.864,17.0,0.136,100.0,0.8,25.0,0.2,88.0,97.0,1.0,-12.941944444444445,-0.14706755050505052,-0.17958333333333332,1.0382241095151878,-8.48611111111111,2.5436111111111113,732.0766666666667,8.319053030303031,8.870694444444444,1.667284287775023,0.16694444444444445,11.021944444444445,12.0,0.13636363636363635,85.0,0.9659090909090909,3.0,0.03409090909090909,67.0,0.7613636363636364,21.0,0.23863636363636365,44.0,48.0,1.0,-10.899722222222222,-0.24772095959595958,-0.1859722222222222,1.377103308149464,-8.48611111111111,2.5436111111111113,360.5447222222222,8.194198232323233,8.974444444444444,1.8267596854085524,0.4175,9.435277777777777,3.0,0.06818181818181818,42.0,0.9545454545454546,2.0,0.045454545454545456,35.0,0.7954545454545454,9.0,0.20454545454545456,1
ОРГ1-00148,122,188,1,47.163333333333334,0.3865846994535519,-0.20458333333333334,2.16620891708359,-0.6775,14.960833333333333,1040.5783333333334,8.529330601092896,9.260555555555555,2.486785856476683,0.08333333333333333,14.860555555555555,15,0.12295081967213115,111,0.9098360655737705,11,0.09016393442622951,118,0.9672131147540983,4,0.03278688524590164,5.534991134751773,95.0,148.0,1.0,17.903055555555557,0.188453216374269,-0.2013888888888889,1.709061948280365,-0.6775,10.328611111111112,842.525,8.868684210526316,9.2625,1.9543861341181943,0.08333333333333333,14.860555555555555,9.0,0.09473684210526316,90.0,0.9473684210526315,5.0,0.05263157894736842,92.0,0.968421052631579,3.0,0.031578947368421054,61.0,98.0,1.0,23.65027777777778,0.3877094717668489,-0.2338888888888889,2.109638283542029,-0.6775,10.328611111111112,528.2675,8.660122950819673,9.266388888888889,2.411385851455607,0.08333333333333333,14.860555555555555,8.0,0.13114754098360656,56.0,0.9180327868852459,5.0,0.08196721311475409,58.0,0.9508196721311475,3.0,0.04918032786885246,35.0,48.0,1.0,-5.969722222222222,-0.17056349206349206,-0.22305555555555556,0.23287803273497365,-0.6625,0.7741666666666667,321.61277777777775,9.188936507936507,9.266388888888889,0.26946796344456,8.265,9.685277777777777,3.0,0.08571428571428572,35.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,1
ОРГ1-00151,140,193,1,26.79583333333333,0.1913988095238095,-0.25236111111111115,2.5094392812928548,-8.440277777777778,15.47638888888889,1246.901388888889,8.906438492063492,9.516944444444444,2.637449565882162,0.08333333333333333,18.28611111111111,17,0.12142857142857143,128,0.9142857142857143,12,0.08571428571428572,133,0.95,7,0.05,6.460628957973518,108.0,148.0,1.0,-3.3813888888888877,-0.031309156378600815,-0.25458333333333333,2.2123649468190214,-8.440277777777778,15.47638888888889,990.4713888888889,9.171031378600823,9.516944444444444,2.3909172623586112,0.08333333333333333,18.28611111111111,7.0,0.06481481481481481,103.0,0.9537037037037037,5.0,0.046296296296296294,104.0,0.9629629629629629,4.0,0.037037037037037035,72.0,98.0,1.0,6.870000000000001,0.09541666666666668,-0.21597222222222223,2.699738633446516,-8.440277777777778,15.47638888888889,656.5475,9.118715277777778,9.51763888888889,2.7330408993395676,0.08333333333333333,18.28611111111111,6.0,0.08333333333333333,67.0,0.9305555555555556,5.0,0.06944444444444445,68.0,0.9444444444444444,4.0,0.05555555555555555,37.0,48.0,1.0,13.165555555555557,0.35582582582582584,-0.24472222222222223,3.4308881333307455,-8.440277777777778,15.47638888888889,339.2502777777778,9.168926426426427,9.534166666666666,3.0895479441697287,0.08333333333333333,18.28611111111111,3.0,0.08108108108108109,34.0,0.918918918918919,3.0,0.08108108108108109,35.0,0.9459459459459459,2.0,0.05405405405405406,1
ОРГ1-00157,129,193,1,68.06583333333333,0.5276421188630491,0.12694444444444444,1.1320240365445304,-0.6027777777777777,5.258333333333334,1237.96,9.596589147286823,10.018333333333333,1.9121685647465172,0.08361111111111111,11.940833333333334,58,0.4496124031007752,112,0.8682170542635659,17,0.13178294573643412,118,0.9147286821705426,11,0.08527131782945736,6.4143005181347155,96.0,134.0,1.0,52.34972222222222,0.5453096064814814,0.12291666666666667,1.184549739862467,-0.15805555555555556,5.258333333333334,922.8286111111111,9.612798032407406,10.01375,1.8077745205353464,0.16694444444444445,11.940833333333334,43.0,0.4479166666666667,83.0,0.8645833333333334,13.0,0.13541666666666666,89.0,0.9270833333333334,7.0,0.07291666666666667,72.0,98.0,1.0,38.52583333333333,0.5350810185185185,0.12916666666666665,1.1769811149475895,-0.15805555555555556,5.258333333333334,684.3602777777778,9.505003858024692,9.914027777777777,1.9143966845752143,0.16694444444444445,11.770833333333334,33.0,0.4583333333333333,63.0,0.875,9.0,0.125,66.0,0.9166666666666666,6.0,0.08333333333333333,35.0,48.0,1.0,14.571666666666667,0.41633333333333333,0.11833333333333333,1.0590147648402266,-0.06,4.5575,338.53277777777777,9.672365079365079,9.688055555555556,1.1464519529750652,5.594444444444444,11.770833333333334,15.0,0.42857142857142855,32.0,0.9142857142857143,3.0,0.08571428571428572,33.0,0.9428571428571428,2.0,0.05714285714285714,1
ОРГ1-00161,122,190,3,-0.09499999999999997,-0.0007786885245901637,-0.07361111111111111,0.652221514978412,-0.5402777777777777,4.891666666666667,1084.8069444444445,8.891860200364299,9.019861111111112,1.2260749220291607,0.5869444444444445,13.693888888888889,5,0.040983606557377046,119,0.9754098360655737,3,0.02459016393442623,122,1.0,0,0.0,5.709510233918129,92.0,146.0,3.0,3.072222222222223,0.03339371980676329,-0.06833333333333333,0.7429910443235042,-0.4936111111111111,4.891666666666667,818.6194444444444,8.898037439613526,9.020138888888889,1.3358053497338118,0.5869444444444445,13.693888888888889,3.0,0.03260869565217391,89.0,0.967391304347826,3.0,0.03260869565217391,92.0,1.0,0.0,0.0,58.0,96.0,3.0,1.941111111111111,0.03346743295019157,-0.055,0.6908956403854849,-0.4936111111111111,4.891666666666667,518.7758333333334,8.94441091954023,9.020555555555555,1.5482445064519625,0.5869444444444445,13.693888888888889,2.0,0.034482758620689655,56.0,0.9655172413793104,2.0,0.034482758620689655,58.0,1.0,0.0,0.0,25.0,46.0,3.0,-0.0491666666666668,-0.001966666666666672,-0.05333333333333334,0.32964312407355195,-0.2613888888888889,1.5341666666666667,222.67027777777778,8.90681111111111,9.02111111111111,1.8221821838137455,0.5869444444444445,10.776666666666667,1.0,0.04,24.0,0.96,1.0,0.04,25.0,1.0,0.0,0.0,1
