id,Вид образования,Специальность,edu_level,count_appearence,count_chiefed,is_chief,exists_in_education
ОРГ2-08690,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08691,Начальное профессиональное образование,Электросварщик,4.0,1,0.0,0,1
ОРГ2-08692,Начальное профессиональное образование,Монтажник строительных конструкций широкого профиля,4.0,1,0.0,0,1
ОРГ2-08693,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08694,Профессиональное обучение,Стропальщик,6.0,1,0.0,0,1
ОРГ2-08695,Высшее образование,Бухгалтер,8.0,1,0.0,0,1
ОРГ2-08696,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08697,Среднее профессиональное образование,Агроинженерия,5.0,1,0.0,0,1
ОРГ2-08698,Начальное профессиональное образование,Станочник (металлообработка),4.0,1,0.0,0,1
ОРГ2-08699,Высшее образование,Монтажник по монтажу стальных и железобетонных конструкций,8.0,1,0.0,0,1
ОРГ2-08700,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08703,Профессиональное обучение,Специалист сварочного производства,6.0,1,0.0,0,1
ОРГ2-08706,Высшее образование,"Повар, кондитер",8.0,1,0.0,0,1
ОРГ2-08708,Высшее образование,Физика,8.0,1,0.0,0,1
ОРГ2-08716,Высшее образование - бакалавриат,Менеджмент,8.0,1,0.0,0,1
ОРГ2-08725,Среднее профессиональное образование,Станочник (металлообработка),5.0,1,0.0,0,1
ОРГ2-08727,Профессиональное обучение,Сварщик дуговой сварки неплавящимся электродом в защитном газе,6.0,1,0.0,0,1
ОРГ2-08728,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08731,Высшее образование,Государственное и муниципальное управление,8.0,1,0.0,0,1
ОРГ2-08732,Высшее образование,"Математика с доп специальностью информатика""",8.0,1,0.0,0,1
ОРГ2-08733,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08737,Среднее профессиональное образование,Техник-технолог строитель,5.0,1,0.0,0,1
ОРГ2-08738,Среднее профессиональное образование,Маляр,5.0,1,0.0,0,1
ОРГ2-08739,Среднее профессиональное образование,Монтажник по монтажу стальных и железобетонных конструкций,5.0,1,0.0,0,1
ОРГ2-08742,Начальное профессиональное образование,Бетонщик,4.0,1,0.0,0,1
ОРГ2-08743,Высшее образование - бакалавриат,Нефтегазовое дело,8.0,1,0.0,0,1
ОРГ2-08744,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08747,Среднее (полное) общее образование,,3.0,1,0.0,0,1
ОРГ2-08749,Среднее профессиональное образование,Производство летательных аппаратов,5.0,1,0.0,0,1
ОРГ2-08766,Высшее образование,Нефтегазовое дело,8.0,1,0.0,0,1
ОРГ2-08767,Среднее профессиональное образование,Техническое обслуживание и ремонт автомобильного транспорта,5.0,1,0.0,0,1
ОРГ2-08768,Высшее образование,Оператор-термист на передвижных термических установках,8.0,1,0.0,0,1
ОРГ2-08769,Профессиональное обучение,Монтажник стальных и железобетонных конструкций,6.0,1,0.0,0,1
ОРГ2-08770,Профессиональное обучение,Стропальщик,6.0,1,0.0,0,1
ОРГ2-08771,Профессиональное обучение,Монтажник по монтажу стальных и железобетонных конструкций,6.0,1,0.0,0,1
ОРГ2-08772,Среднее профессиональное образование,Техническое обслуживание и ремонт автомобильного транспорта,5.0,1,0.0,0,1
ОРГ2-08773,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08775,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08776,Высшее образование,Монтажник по монтажу стальных и железобетонных конструкций,8.0,1,0.0,0,1
ОРГ2-08778,Высшее образование,Менеджмент,8.0,1,0.0,0,1
ОРГ2-08779,Профессиональное обучение,монтажник по монтажу стальныз и железобетонных конструкций,6.0,1,0.0,0,1
ОРГ2-08780,Высшее образование,Филология,8.0,1,0.0,0,1
ОРГ2-08781,Высшее образование - бакалавриат,Землеустройство и кадастры,8.0,1,0.0,0,1
ОРГ2-08782,Среднее (полное) общее образование,,3.0,1,0.0,0,1
ОРГ2-08783,Среднее профессиональное образование,Станочник (металлообработка),5.0,1,0.0,0,1
ОРГ2-08784,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-08785,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08786,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08787,Начальное профессиональное образование,Электрогазосварщик,4.0,1,0.0,0,1
ОРГ2-08788,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08789,Среднее профессиональное образование,Аграномия,5.0,1,0.0,0,1
ОРГ2-08792,Среднее профессиональное образование,Прикладная геодезия,5.0,1,0.0,0,1
ОРГ2-08793,Среднее (полное) общее образование,,3.0,1,0.0,0,1
ОРГ2-08794,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08795,Начальное профессиональное образование,Автомеханик,4.0,1,0.0,0,1
ОРГ2-08797,Профессиональное обучение,Монтажник по монтажу стальных и жбк,6.0,1,0.0,0,1
ОРГ2-08801,Высшее образование - бакалавриат,Нефтегазовое дело,8.0,1,0.0,0,1
ОРГ2-08802,Высшее образование,Каменщик-монтажник-электросварщик,8.0,1,0.0,0,1
ОРГ2-08803,Профессиональное обучение,Изолировщик на термоизоляции,6.0,1,0.0,0,1
ОРГ2-08805,Профессиональное обучение,Изолировщик на термоизоляцию,6.0,1,0.0,0,1
ОРГ2-08806,Профессиональное обучение,Изолировщик на термоизоляции,6.0,1,0.0,0,1
ОРГ2-08807,Среднее профессиональное образование,Геодезия,5.0,1,0.0,0,1
ОРГ2-08808,Среднее общее образование,,2.0,1,0.0,0,1
ОРГ2-08809,Профессиональное обучение,Изолировщик на термоизоляции,6.0,1,0.0,0,1
ОРГ2-08810,Начальное профессиональное образование,Изолировщик,4.0,1,0.0,0,1
ОРГ2-08811,Профессиональное обучение,Пескоструйщик,6.0,1,0.0,0,1
ОРГ2-08814,Среднее профессиональное образование,Машинист компрессорных установок,5.0,1,0.0,0,1
ОРГ2-08816,Профессиональное обучение,Стропальщик,6.0,1,0.0,0,1
ОРГ2-08817,Профессиональное обучение,Монтажник по монтажу стальных и желеезобетонных конструкций,6.0,1,0.0,0,1
ОРГ2-08818,Начальное профессиональное образование,Изолировщик на термоизоляции,4.0,1,0.0,0,1
ОРГ2-08820,Среднее профессиональное образование,Бетонщик-арматурщик,5.0,1,0.0,0,1
ОРГ2-08821,Начальное профессиональное образование,Автоматизация технологических процессов и производств,4.0,1,0.0,0,1
ОРГ2-08822,Высшее образование,Юриспруденция,8.0,1,0.0,0,1
ОРГ2-08823,Среднее профессиональное образование,Организация кооперативной торговли и товароведения товаров народного потребления,5.0,1,0.0,0,1
ОРГ2-08824,Профессиональное обучение,Электромонтер по ремонту и обслуживанию электрооборудования,6.0,1,0.0,0,1
ОРГ2-08826,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08827,Среднее профессиональное образование,Строительство заданий и сооружений,5.0,1,0.0,0,1
ОРГ2-08828,Профессиональное обучение,Изолировщик по термоизоляции,6.0,1,0.0,0,1
ОРГ2-08829,Профессиональное обучение,Монтажник по монтажу стальных и железобетонных конструкциий,6.0,1,0.0,0,1
ОРГ2-08830,Профессиональное обучение,Монтажник технологических трубопроводов еткс 03; код 14641,6.0,1,0.0,0,1
ОРГ2-08831,Профессиональное обучение,Бетонщик,6.0,1,0.0,0,1
ОРГ2-08832,Среднее профессиональное образование,Строительство и эксплуатация зданий и сооружений,5.0,1,0.0,0,1
ОРГ2-08833,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08834,Профессиональное обучение,Монтажник оборудования предприятий химической и нефтяной промышленности,6.0,1,0.0,0,1
ОРГ2-08835,Высшее образование,Сварщик ручной дуговой сварки плавящимся покрытым электродом; газосварщик,8.0,1,0.0,0,1
ОРГ2-08837,Профессиональное обучение,Стропальщик,6.0,1,0.0,0,1
ОРГ2-08838,Высшее образование - бакалавриат,Психология,8.0,1,0.0,0,1
ОРГ2-08841,Профессиональное обучение,Монтажник по монтажу стальных и железобетонных конструкций,6.0,1,0.0,0,1
ОРГ2-08842,Среднее профессиональное образование,"Токарь (токарь-револьверщик, токарь-карусельщик), оператор станков с программным управлением",5.0,1,0.0,0,1
ОРГ2-08843,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08844,Профессиональное обучение,Маляр,6.0,1,0.0,0,1
ОРГ2-08845,Среднее профессиональное образование,Мастер жилищно-коммунального хозяйства,5.0,1,0.0,0,1
ОРГ2-08846,Среднее (полное) общее образование,Монтажник по монтажу стальных и железобетонных конструкциий,3.0,1,0.0,0,1
ОРГ2-08850,Среднее (полное) общее образование,Монтажник технологических трубопроводов,3.0,1,0.0,0,1
ОРГ2-08852,Высшее образование,Открытые горные работы,8.0,1,0.0,0,1
ОРГ2-08853,Среднее (полное) общее образование,,3.0,1,0.0,0,1
ОРГ2-08854,Профессиональное обучение,Изолировщик на термоизоляции,6.0,1,0.0,0,1
ОРГ2-08855,Среднее профессиональное образование,Строительство и эксплуатация автомобильных дорог и аэродромов,5.0,1,0.0,0,1
ОРГ2-08856,Начальное профессиональное образование,Сварщик,4.0,1,0.0,0,1
ОРГ2-08857,Профессиональное обучение,Изолировщик на термоизоляции,6.0,1,0.0,0,1
ОРГ2-08859,Среднее профессиональное образование,08.01.06 мастер сухого строительства,5.0,1,0.0,0,1
ОРГ2-08860,Среднее профессиональное образование,Стропальщик 5 разряда,5.0,1,0.0,0,1
ОРГ2-08861,Неполное высшее образование,Пожарная безопасность,7.0,1,0.0,0,1
ОРГ2-08862,Среднее (полное) общее образование,Оператор-термист на передвижных термических установках,3.0,1,0.0,0,1
ОРГ2-08863,Высшее образование,Профессиональное обучение (по отраслям),8.0,1,0.0,0,1
ОРГ2-08864,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08866,Среднее профессиональное образование,Мастер сельскохозяйственного производства,5.0,1,0.0,0,1
ОРГ2-08867,Среднее профессиональное образование,Сооружение и эксплуатация газонефтепроводов и газонефтехранилищ,5.0,1,0.0,0,1
ОРГ2-08868,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08869,Начальное профессиональное образование,Оператор ЭВМ,4.0,1,0.0,0,1
ОРГ2-08870,Профессиональное обучение,Пескоструйщик,6.0,1,0.0,0,1
ОРГ2-08871,Высшее образование,Экономика и управление на предприятии (операции с недвижимым имуществом),8.0,1,0.0,0,1
ОРГ2-08872,Высшее образование,Экономика и управление в отраслях топливно-энергетического комплекса,8.0,1,0.0,0,1
ОРГ2-08873,"Высшее образование - специалитет, магистратура","Бухгалтерский учет, анализ и аудит",9.0,1,0.0,0,1
ОРГ2-08874,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-08876,Начальное профессиональное образование,"Тракторист-машинист сельскохозяйственного производства,слесарь-ремонтник,водитель атс",4.0,1,0.0,0,1
ОРГ2-08877,Высшее образование,Автомобильные дороги,8.0,1,0.0,0,1
ОРГ2-08878,Среднее профессиональное образование,Монтажник технологических трубопроводов,5.0,1,0.0,0,1
ОРГ2-08879,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08880,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08882,Среднее профессиональное образование,Газорезчик,5.0,1,0.0,0,1
ОРГ2-08883,Начальное профессиональное образование,Строгальщик,4.0,1,0.0,0,1
ОРГ2-08885,Профессиональное обучение,Монтажник по монтажу стальных и железобетонных конструкций,6.0,1,0.0,0,1
ОРГ2-08886,Высшее образование,машины и оборудование нефтяных и газовых промыслов,8.0,1,0.0,0,1
ОРГ2-08887,Высшее образование,Сварщик(электросварочные и газосварочные работы),8.0,1,0.0,0,1
ОРГ2-08888,Среднее профессиональное образование,Монтажник по монтажу стальных и железобетонных конструкций,5.0,1,0.0,0,1
ОРГ2-08889,Среднее профессиональное образование,Монтажник по монтажу стальных и железобетонных конструкций,5.0,1,0.0,0,1
ОРГ2-08890,Профессиональное обучение,Монтажник технологического трубопровода,6.0,1,0.0,0,1
ОРГ2-08891,Основное общее образование,Бетонщик,3.0,1,0.0,0,1
ОРГ2-08892,Начальное профессиональное образование,Токарь-универсал,4.0,1,0.0,0,1
ОРГ2-08893,Высшее образование,,8.0,1,0.0,0,1
ОРГ2-08896,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08897,Среднее профессиональное образование,Сооружение и эксплуатация газонефтепроводов и газонефтехранилищ,5.0,1,0.0,0,1
ОРГ2-08898,Профессиональное обучение,Маляр,6.0,1,0.0,0,1
ОРГ2-08899,Профессиональное обучение,Изолировщик на термоизоляции,6.0,1,0.0,0,1
ОРГ2-08900,Высшее образование - бакалавриат,Техносферная безопасность,8.0,1,0.0,0,1
ОРГ2-08901,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-08902,Среднее общее образование,,2.0,1,0.0,0,1
ОРГ2-08903,Среднее общее образование,Изолировщик на термоизоляции,2.0,1,0.0,0,1
ОРГ2-08905,Среднее профессиональное образование,Техническое обслуживание и ремонт автомобильного транспорта,5.0,1,0.0,0,1
ОРГ2-08906,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-08908,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-08909,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-08910,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08911,Высшее образование,Профессиональное обучение (по отраслям),8.0,1,0.0,0,1
ОРГ2-08913,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08915,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-08917,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08919,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08921,Начальное профессиональное образование,Электромонтер по ремонту и обслуживанию электрооборудования в сельскохозяйственном производстве,4.0,1,0.0,0,1
ОРГ2-08922,Высшее образование - бакалавриат,Автоматизация технологических процессов и производств,8.0,1,0.0,0,1
ОРГ2-08923,Высшее образование,Автомеханик,8.0,1,0.0,0,1
ОРГ2-08924,Среднее профессиональное образование,Информатика,5.0,1,0.0,0,1
ОРГ2-08926,Среднее общее образование,,2.0,1,0.0,0,1
ОРГ2-08927,"Высшее образование - специалитет, магистратура",Промышленное и гражданское строительство,9.0,1,0.0,0,1
ОРГ2-08928,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08929,Среднее профессиональное образование,Электрогазосварщик,5.0,1,0.0,0,1
ОРГ2-08930,Среднее профессиональное образование,Сварщик(электросварочные и газосварочные работы),5.0,1,0.0,0,1
ОРГ2-08931,Профессиональное обучение,Электрогазосварщик,6.0,1,0.0,0,1
ОРГ2-08932,Среднее профессиональное образование,Строительство и эксплуатация зданий и сооружений,5.0,1,0.0,0,1
ОРГ2-08933,Среднее общее образование,Монтажник по монтажу стальных и железобетонных конструкций,2.0,1,0.0,0,1
ОРГ2-08934,Высшее образование,Монтажник по монтажу стальных и железобетонных конструкций,8.0,1,0.0,0,1
ОРГ2-08936,Высшее образование,машины и оборудование нефтяных и газовых промыслов,8.0,1,0.0,0,1
ОРГ2-08937,Высшее образование,стартовые и технические комиплексы ракет и космических аппаратов,8.0,1,0.0,0,1
ОРГ2-08938,Среднее (полное) общее образование,Монтажник технологических трубопроводов,3.0,1,0.0,0,1
ОРГ2-08939,Высшее образование,Промышленное и гражданское строительство,8.0,1,0.0,0,1
ОРГ2-08940,Начальное профессиональное образование,Электрогазосварщик,4.0,1,0.0,0,1
ОРГ2-08941,Высшее образование,Электрогазосварщик,8.0,1,0.0,0,1
ОРГ2-08942,Профессиональное обучение,Слесарь по ремонту технологических установок,6.0,1,0.0,0,1
ОРГ2-08943,Основное общее образование,,3.0,1,0.0,0,1
ОРГ2-08944,Высшее образование,Монтажник технологических трубопроводов,8.0,1,0.0,0,1
ОРГ2-08946,Профессиональное обучение,Монтажник технических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08947,"Высшее образование - специалитет, магистратура",Геология,9.0,1,0.0,0,1
ОРГ2-08948,Высшее образование - бакалавриат,Техносферная безопасность,8.0,1,0.0,0,1
ОРГ2-08949,"Высшее образование - специалитет, магистратура",Геология,9.0,1,0.0,0,1
ОРГ2-08950,Высшее образование - бакалавриат,Экономика и управление на предприятии (в машиностроении),8.0,1,0.0,0,1
ОРГ2-08951,Высшее образование - бакалавриат,Нефтегазовое дело,8.0,1,0.0,0,1
ОРГ2-08952,Профессиональное обучение,Стропальщик,6.0,1,0.0,0,1
ОРГ2-08953,Высшее образование,Агроинженерия,8.0,1,0.0,0,1
ОРГ2-08954,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08955,Высшее образование,Городское строительство и хозяйство,8.0,1,0.0,0,1
ОРГ2-08956,Среднее (полное) общее образование,Бетонщик,3.0,1,0.0,0,1
ОРГ2-08957,Высшее образование,Строительство,8.0,1,0.0,0,1
ОРГ2-08958,Среднее (полное) общее образование,Монтажник по монтажу стальных и железобетонных конструкций,3.0,1,0.0,0,1
ОРГ2-08959,Среднее профессиональное образование,электротехническое оборудование и автоматические устройства угольных шахт,5.0,1,0.0,0,1
ОРГ2-08960,Начальное профессиональное образование,Бетонщик,4.0,1,0.0,0,1
ОРГ2-08961,Среднее профессиональное образование,Бетонщик-арматурщик,5.0,1,0.0,0,1
ОРГ2-08962,Профессиональное обучение,Бетонщик,6.0,1,0.0,0,1
ОРГ2-08963,Профессиональное обучение,Монтажник стальных и железобетонных конструкций,6.0,1,0.0,0,1
ОРГ2-08964,Среднее профессиональное образование,Эксплуатация транспортного электрооборудования и автоматики (на водном транспорте),5.0,1,0.0,0,1
ОРГ2-08965,Профессиональное обучение,Бетонщик,6.0,1,0.0,0,1
ОРГ2-08966,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-08967,Профессиональное обучение,Бетонщик,6.0,1,0.0,0,1
ОРГ2-08970,Высшее образование,Стропальщик,8.0,1,0.0,0,1
ОРГ2-08971,Среднее профессиональное образование,Строительство и эксплуатация зданий и сооружений,5.0,1,0.0,0,1
ОРГ2-08972,Среднее профессиональное образование,Градостроительный кадастр,5.0,1,0.0,0,1
ОРГ2-08974,Среднее профессиональное образование,Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отрас,5.0,1,0.0,0,1
ОРГ2-08975,Высшее образование,Технология машиностроения,8.0,1,0.0,0,1
ОРГ2-08976,Профессиональное обучение,Горные машины и оборудование,6.0,1,0.0,0,1
ОРГ2-08977,Высшее образование - бакалавриат,замерщик на топографо-геодезических и маркшейдерских работах,8.0,1,0.0,0,1
ОРГ2-08978,Высшее образование,Разработка и эксплуатация нефтяных и газовых месторождений,8.0,1,0.0,0,1
ОРГ2-08979,Среднее общее образование,Арматурщик,2.0,1,0.0,0,1
ОРГ2-08981,Высшее образование - бакалавриат,Гидрометеорология,8.0,1,0.0,0,1
ОРГ2-08982,Среднее профессиональное образование,Строительство,5.0,1,0.0,0,1
ОРГ2-08984,Высшее образование,"""Сервис транспортных и технологических машин и оборудования (автомобильный транспорт)""",8.0,1,0.0,0,1
ОРГ2-08986,Основное общее образование,Арматурщик,3.0,1,0.0,0,1
ОРГ2-08987,Высшее образование - бакалавриат,Строительство,8.0,1,0.0,0,1
ОРГ2-08988,Среднее профессиональное образование,Строительство и эксплуатация зданий и сооружений,5.0,1,0.0,0,1
ОРГ2-08989,Начальное профессиональное образование,Оператор по добыче нефти и газа,4.0,1,0.0,0,1
ОРГ2-08990,Высшее образование,Нефтегазовое дело,8.0,1,0.0,0,1
ОРГ2-08991,Высшее образование,Промышленное и гражданское строительство,8.0,1,0.0,0,1
ОРГ2-08992,Среднее (полное) общее образование,Бетонщик,3.0,1,0.0,0,1
ОРГ2-08993,Среднее (полное) общее образование,Стропальщик,3.0,1,0.0,0,1
ОРГ2-08994,Среднее профессиональное образование,Монтажник технологических трубопроводов 5 р.,5.0,1,0.0,0,1
ОРГ2-08995,Среднее общее образование,Бетонщик,2.0,1,0.0,0,1
ОРГ2-08996,Высшее образование,Теплогазоснабжение и вентиляция,8.0,1,0.0,0,1
ОРГ2-08997,Среднее профессиональное образование,мастер отделочных строительных работ,5.0,1,0.0,0,1
ОРГ2-08998,Среднее профессиональное образование,Техническое обслуживание и ремонт промышленного оборудования,5.0,1,0.0,0,1
ОРГ2-08999,Профессиональное обучение,Стропальщик,6.0,1,0.0,0,1
ОРГ2-09000,Профессиональное обучение,Газорезчик,6.0,1,0.0,0,1
ОРГ2-09002,Начальное профессиональное образование,Сварщик(электросварочные и газосварочные работы),4.0,1,0.0,0,1
ОРГ2-09003,Среднее профессиональное образование,Стропальщик,5.0,1,0.0,0,1
ОРГ2-09004,Высшее образование,Компьютерная инженерная графика,8.0,1,0.0,0,1
ОРГ2-09005,Среднее профессиональное образование,Монтажник технологических трубопроводов,5.0,1,0.0,0,1
ОРГ2-09006,Среднее профессиональное образование,Сварщик (электросварочные и газосварочные работы),5.0,1,0.0,0,1
ОРГ2-09008,Профессиональное обучение,Стропальщик,6.0,1,0.0,0,1
ОРГ2-09009,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09010,Среднее общее образование,Стропальщик,2.0,1,0.0,0,1
ОРГ2-09011,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09012,Начальное профессиональное образование,Мастер по техническому обслуживанию и ремонту машино-тракторного парка,4.0,1,0.0,0,1
ОРГ2-09013,Среднее профессиональное образование,Монтажник наружных нефтепроводов,5.0,1,0.0,0,1
ОРГ2-09014,Среднее профессиональное образование,Автомеханик,5.0,1,0.0,0,1
ОРГ2-09015,Среднее профессиональное образование,Сооружение  и эксплуатация газонефтепроводов и газонефтехранилищ,5.0,1,0.0,0,1
ОРГ2-09016,Высшее образование,Прикладная информатика,8.0,1,0.0,0,1
ОРГ2-09018,Среднее профессиональное образование,Изолировщик,5.0,1,0.0,0,1
ОРГ2-09019,Среднее профессиональное образование,Мастер общестроительных работ,5.0,1,0.0,0,1
ОРГ2-09020,Высшее образование,Экономика и бухгалтерский учет,8.0,1,0.0,0,1
ОРГ2-09021,Высшее образование - бакалавриат,Теплоэнергетика и теплотехника,8.0,1,0.0,0,1
ОРГ2-09022,"Высшее образование - специалитет, магистратура",Экономическая безопасность,9.0,1,0.0,0,1
ОРГ2-09024,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09025,Профессиональное обучение,"Верхолазные работы, промышленный альпинизм (подготовка)",6.0,1,0.0,0,1
ОРГ2-09026,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-09027,Высшее образование,Оператор-термист на передвижных термических установках,8.0,1,0.0,0,1
ОРГ2-09028,Профессиональное обучение,Стропальщик,6.0,1,0.0,0,1
ОРГ2-09029,Профессиональное обучение,Изолировщик на термоизоляции,6.0,1,0.0,0,1
ОРГ2-09030,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09031,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09032,Высшее образование,Право и организация социального обеспечения,8.0,1,0.0,0,1
ОРГ2-09033,Высшее образование,Undefined,8.0,1,0.0,0,1
ОРГ2-09034,Высшее образование,Мастер сельского строительства,8.0,1,0.0,0,1
ОРГ2-09035,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09036,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-09037,Среднее профессиональное образование,Стропальщик,5.0,1,0.0,0,1
ОРГ2-09038,Высшее образование,Автомеханик,8.0,1,0.0,0,1
ОРГ2-09040,Среднее профессиональное образование,Оператор-термист на передвижных термических установках,5.0,1,0.0,0,1
ОРГ2-09041,Профессиональное обучение,Изолировщик на термоизоляции,6.0,1,0.0,0,1
ОРГ2-09042,Среднее профессиональное образование,Строительство,5.0,1,0.0,0,1
ОРГ2-09043,Высшее образование - бакалавриат,Юриспруденция,8.0,1,0.0,0,1
ОРГ2-09044,Высшее образование - бакалавриат,Проектирование и эксплуатация газонефтепроводов и газохранилищ,8.0,1,0.0,0,1
ОРГ2-09046,Высшее образование,Менеджмент организации,8.0,1,0.0,0,1
ОРГ2-09047,Среднее профессиональное образование,Автоматизация технологических процессов и производств,5.0,1,0.0,0,1
ОРГ2-09048,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09049,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09050,Высшее образование,Физическая культура,8.0,1,0.0,0,1
ОРГ2-09051,Среднее профессиональное образование,Монтаж и эксплуатация внутренних сантехнических устройств и вентиляции,5.0,1,0.0,0,1
ОРГ2-09053,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09054,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09056,Высшее образование,Стоматология,8.0,1,0.0,0,1
ОРГ2-09058,"Высшее образование - специалитет, магистратура","Конструирование, моделирование и технология швейных изделий",9.0,1,0.0,0,1
ОРГ2-09059,Профессиональное обучение,Пескоструйщик,6.0,1,0.0,0,1
ОРГ2-09060,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09061,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09062,Высшее образование,Экономика,8.0,1,0.0,0,1
ОРГ2-09063,"Высшее образование - специалитет, магистратура",Проектирование сооружения и эксплуатация газо-нефтепроводов и газонефтехранилищ,9.0,1,0.0,0,1
ОРГ2-09064,Среднее профессиональное образование,Экономика и бухгалтерский учет,5.0,1,0.0,0,1
ОРГ2-09065,Высшее образование,Тракторист-машинист сельскохозяйственного производства с получением среднего (полного) общего образо,8.0,1,0.0,0,1
ОРГ2-09066,Среднее профессиональное образование,Бетонщик-арматурщик,5.0,1,0.0,0,1
ОРГ2-09067,Высшее образование - бакалавриат,Монтажник технологических трубопроводов,8.0,1,0.0,0,1
ОРГ2-09068,Профессиональное обучение,Маляр,6.0,1,0.0,0,1
ОРГ2-09070,Среднее профессиональное образование,Монтажник технических трубопроводов,5.0,1,0.0,0,1
ОРГ2-09071,Профессиональное обучение,Монтажник технологических трубопроводов,6.0,1,0.0,0,1
ОРГ2-09072,Высшее образование,Нефтегазовое дело,8.0,1,0.0,0,1
ОРГ2-09074,Среднее профессиональное образование,Арматурщик,5.0,1,0.0,0,1
ОРГ2-09075,Среднее профессиональное образование,Строительство и эксплуатация зданий и сооружений,5.0,1,0.0,0,1
ОРГ2-09076,Высшее образование - бакалавриат,Геодезия и дистанционное зондирование,8.0,1,0.0,0,1
ОРГ2-09077,Профессиональное обучение,,6.0,1,0.0,0,1
ОРГ2-09078,"Высшее образование - специалитет, магистратура",Прикладная геология,9.0,1,0.0,0,1
ОРГ2-09079,Основное общее образование,,3.0,1,0.0,0,1
