id,date_skud_days_since_last_record,date_skud_count,total_time_skud_sum,total_time_skud_mean,total_time_skud_median,work_time_skud_sum,work_time_skud_mean,work_time_skud_median,is_weekend_skud_sum,is_weekend_skud_mean,is_workdays_skud_sum,is_workdays_skud_mean,exists_in_skud
ОРГ1-01988,0,30,279.68333333333334,9.322777777777778,9.274999999999999,249.68333333333334,8.322777777777778,8.274999999999999,0,0.0,30,1.0,1
ОРГ1-01998,5,29,287.7833333333333,9.923563218390804,9.733333333333333,258.7833333333333,8.923563218390804,8.733333333333333,0,0.0,29,1.0,1
ОРГ1-02001,0,32,356.21666666666664,11.131770833333333,11.058333333333334,324.21666666666664,10.131770833333333,10.058333333333334,0,0.0,32,1.0,1
ОРГ1-02002,0,26,237.86666666666665,9.148717948717948,9.316666666666666,212.86666666666665,8.187179487179487,8.316666666666666,0,0.0,26,1.0,1
ОРГ1-02006,5,23,209.83333333333331,9.1231884057971,9.466666666666667,187.83333333333331,8.166666666666666,8.466666666666667,0,0.0,23,1.0,1
ОРГ1-02011,0,31,279.45,9.014516129032257,9.2,249.45,8.046774193548387,8.2,0,0.0,31,1.0,1
ОРГ1-02013,0,25,221.85,8.874,9.466666666666667,198.85,7.954,8.466666666666667,1,0.04,24,0.96,1
ОРГ1-02024,0,38,354.5,9.328947368421053,9.408333333333333,320.5,8.43421052631579,8.408333333333333,6,0.15789473684210525,32,0.8421052631578947,1
ОРГ1-02037,0,32,321.55,10.0484375,9.841666666666665,289.55,9.0484375,8.841666666666665,0,0.0,32,1.0,1
ОРГ1-02039,0,25,231.76666666666665,9.270666666666665,9.266666666666666,206.76666666666665,8.270666666666665,8.266666666666666,0,0.0,25,1.0,1
ОРГ1-02040,0,32,279.23333333333335,8.726041666666667,9.425,252.23333333333332,7.882291666666666,8.425,0,0.0,32,1.0,1
ОРГ1-02042,0,10,106.81666666666666,10.681666666666667,10.5,96.81666666666666,9.681666666666667,9.5,0,0.0,10,1.0,1
ОРГ1-02044,0,29,272.56666666666666,9.398850574712643,9.533333333333333,244.56666666666666,8.433333333333334,8.533333333333333,0,0.0,29,1.0,1
ОРГ1-02046,0,32,290.84999999999997,9.089062499999999,9.291666666666666,258.84999999999997,8.089062499999999,8.291666666666666,0,0.0,32,1.0,1
ОРГ1-02047,0,32,311.84999999999997,9.745312499999999,9.475,279.84999999999997,8.745312499999999,8.475,0,0.0,32,1.0,1
ОРГ1-02050,0,31,290.68333333333334,9.376881720430108,9.333333333333332,259.68333333333334,8.376881720430108,8.333333333333332,0,0.0,31,1.0,1
ОРГ1-02054,0,31,314.75,10.153225806451612,10.166666666666666,283.75,9.153225806451612,9.166666666666666,0,0.0,31,1.0,1
ОРГ1-02056,0,32,298.31666666666666,9.322395833333333,9.433333333333334,267.31666666666666,8.353645833333333,8.433333333333334,0,0.0,32,1.0,1
ОРГ1-02059,0,31,255.95,8.256451612903225,9.4,231.95,7.482258064516128,8.4,0,0.0,31,1.0,1
ОРГ1-02061,0,30,312.96666666666664,10.43222222222222,10.375,282.96666666666664,9.43222222222222,9.375,0,0.0,30,1.0,1
ОРГ1-02065,0,23,205.81666666666666,8.94855072463768,9.383333333333333,184.81666666666666,8.035507246376811,8.383333333333333,0,0.0,23,1.0,1
ОРГ1-02067,15,20,191.4,9.57,9.558333333333334,171.4,8.57,8.558333333333334,0,0.0,20,1.0,1
ОРГ1-02068,0,19,173.16666666666666,9.114035087719298,9.116666666666667,154.16666666666666,8.114035087719298,8.116666666666667,0,0.0,19,1.0,1
ОРГ1-02072,0,21,201.45,9.592857142857142,9.616666666666667,180.45,8.592857142857142,8.616666666666667,0,0.0,21,1.0,1
ОРГ1-02075,0,18,138.71666666666667,7.7064814814814815,9.066666666666666,126.71666666666665,7.0398148148148145,8.066666666666666,0,0.0,18,1.0,1
ОРГ1-02080,0,20,183.08333333333331,9.154166666666665,9.466666666666667,164.08333333333331,8.204166666666666,8.466666666666667,0,0.0,20,1.0,1
ОРГ1-02081,0,28,170.46666666666667,6.088095238095238,6.041666666666666,154.46666666666667,5.516666666666667,5.491666666666667,0,0.0,28,1.0,1
ОРГ1-02091,0,30,218.85,7.295,8.341666666666665,198.85,6.628333333333333,7.341666666666666,3,0.1,27,0.9,1
ОРГ1-02092,0,32,271.46666666666664,8.483333333333333,8.808333333333334,240.46666666666664,7.5145833333333325,7.808333333333333,0,0.0,32,1.0,1
ОРГ1-02100,23,13,115.86666666666666,8.912820512820513,9.233333333333333,103.86666666666666,7.989743589743589,8.233333333333333,0,0.0,13,1.0,1
ОРГ1-02103,0,26,248.21666666666667,9.546794871794871,9.508333333333333,222.21666666666667,8.546794871794871,8.508333333333333,0,0.0,26,1.0,1
ОРГ1-02105,0,32,287.8,8.99375,9.175,255.79999999999998,7.9937499999999995,8.175,0,0.0,32,1.0,1
ОРГ1-02109,0,32,296.7,9.271875,9.208333333333332,264.7,8.271875,8.208333333333332,0,0.0,32,1.0,1
ОРГ1-02114,0,24,257.65,10.735416666666666,10.799999999999999,234.64999999999998,9.777083333333332,9.799999999999999,0,0.0,24,1.0,1
ОРГ1-02116,0,32,360.96666666666664,11.280208333333333,11.2,324.96666666666664,10.155208333333333,10.2,0,0.0,32,1.0,1
ОРГ1-02124,0,31,295.31666666666666,9.526344086021505,9.4,265.31666666666666,8.558602150537634,8.4,0,0.0,31,1.0,1
ОРГ1-02126,0,18,142.1,7.894444444444444,9.175,127.1,7.061111111111111,8.175,0,0.0,18,1.0,1
ОРГ1-02127,0,27,244.1833333333333,9.043827160493827,9.049999999999999,217.1833333333333,8.043827160493827,8.049999999999999,0,0.0,27,1.0,1
ОРГ1-02133,0,23,208.03333333333333,9.044927536231883,9.233333333333333,186.03333333333333,8.08840579710145,8.233333333333333,0,0.0,23,1.0,1
ОРГ1-02137,1,30,264.71666666666664,8.823888888888888,9.491666666666667,236.71666666666664,7.890555555555554,8.491666666666667,0,0.0,30,1.0,1
ОРГ1-02145,0,26,235.56666666666666,9.060256410256411,9.125,210.56666666666666,8.09871794871795,8.125,0,0.0,26,1.0,1
ОРГ1-02150,5,8,77.43333333333332,9.679166666666665,9.683333333333334,69.43333333333332,8.679166666666665,8.683333333333334,0,0.0,8,1.0,1
ОРГ1-02152,0,26,246.11666666666665,9.46602564102564,9.591666666666665,221.11666666666665,8.504487179487178,8.591666666666665,0,0.0,26,1.0,1
ОРГ1-02154,0,32,325.7333333333333,10.179166666666665,10.091666666666665,293.7333333333333,9.179166666666665,9.091666666666665,0,0.0,32,1.0,1
ОРГ1-02156,23,15,143.63333333333333,9.575555555555555,9.583333333333332,128.63333333333333,8.575555555555555,8.583333333333332,0,0.0,15,1.0,1
ОРГ1-02157,0,27,267.4,9.903703703703703,9.6,240.39999999999998,8.903703703703703,8.6,0,0.0,27,1.0,1
ОРГ1-02158,5,29,193.51666666666665,6.672988505747126,6.1,174.51666666666665,6.017816091954023,5.666666666666666,0,0.0,29,1.0,1
ОРГ1-02159,0,32,308.8,9.65,9.925,277.8,8.68125,8.925,0,0.0,32,1.0,1
ОРГ1-02161,0,29,292.4833333333333,10.085632183908045,10.216666666666667,263.4833333333333,9.085632183908045,9.216666666666667,0,0.0,29,1.0,1
ОРГ1-02162,0,27,258.5833333333333,9.57716049382716,9.566666666666666,231.58333333333331,8.57716049382716,8.566666666666666,0,0.0,27,1.0,1
ОРГ1-02164,0,31,296.71666666666664,9.571505376344085,9.466666666666667,265.71666666666664,8.571505376344085,8.466666666666667,0,0.0,31,1.0,1
ОРГ1-02165,0,30,273.2,9.106666666666666,9.258333333333333,244.2,8.139999999999999,8.258333333333333,0,0.0,30,1.0,1
ОРГ1-02166,0,16,150.91666666666666,9.432291666666666,9.283333333333333,134.91666666666666,8.432291666666666,8.283333333333333,0,0.0,16,1.0,1
ОРГ1-02169,0,32,323.5833333333333,10.111979166666666,9.866666666666667,291.5833333333333,9.111979166666666,8.866666666666667,0,0.0,32,1.0,1
ОРГ1-02177,5,23,231.45,10.06304347826087,9.416666666666666,208.45,9.06304347826087,8.416666666666666,0,0.0,23,1.0,1
ОРГ1-02179,0,17,166.35,9.785294117647059,10.016666666666666,149.35,8.785294117647059,9.016666666666666,0,0.0,17,1.0,1
ОРГ1-02181,0,37,320.56666666666666,8.663963963963964,10.016666666666666,289.56666666666666,7.826126126126126,9.016666666666666,6,0.16216216216216217,31,0.8378378378378378,1
ОРГ1-02182,0,30,272.06666666666666,9.068888888888889,9.225,243.06666666666666,8.102222222222222,8.225,0,0.0,30,1.0,1
ОРГ1-02183,0,32,342.0833333333333,10.690104166666666,10.658333333333331,310.0833333333333,9.690104166666666,9.658333333333331,0,0.0,32,1.0,1
ОРГ1-02184,0,25,251.46666666666667,10.058666666666667,10.066666666666666,226.46666666666667,9.058666666666667,9.066666666666666,0,0.0,25,1.0,1
ОРГ1-02188,5,12,74.96666666666667,6.247222222222223,6.491666666666666,66.96666666666667,5.580555555555556,5.491666666666666,0,0.0,12,1.0,1
ОРГ1-02194,0,32,284.46666666666664,8.889583333333333,9.15,254.46666666666667,7.952083333333333,8.15,0,0.0,32,1.0,1
ОРГ1-02195,0,31,280.0833333333333,9.03494623655914,9.25,251.08333333333331,8.099462365591398,8.25,0,0.0,31,1.0,1
ОРГ1-02196,0,26,248.29999999999998,9.549999999999999,9.725,223.29999999999998,8.588461538461537,8.725,0,0.0,26,1.0,1
ОРГ1-02201,0,29,276.9833333333333,9.551149425287354,9.683333333333334,247.98333333333332,8.551149425287356,8.683333333333334,0,0.0,29,1.0,1
ОРГ1-02205,0,32,283.68333333333334,8.865104166666667,9.075,253.6833333333333,7.927604166666666,8.075,0,0.0,32,1.0,1
ОРГ1-02211,0,32,297.45,9.2953125,9.25,265.45,8.2953125,8.25,0,0.0,32,1.0,1
ОРГ1-02218,0,30,280.2833333333333,9.342777777777776,9.333333333333332,251.28333333333333,8.376111111111111,8.333333333333332,0,0.0,30,1.0,1
ОРГ1-02219,0,29,263.9,9.1,9.233333333333333,235.89999999999998,8.134482758620688,8.233333333333333,0,0.0,29,1.0,1
ОРГ1-02221,0,17,148.0,8.705882352941176,9.4,133.0,7.823529411764706,8.4,0,0.0,17,1.0,1
ОРГ1-02230,1,12,118.83333333333333,9.902777777777777,9.641666666666666,107.83333333333333,8.98611111111111,8.641666666666666,1,0.08333333333333333,11,0.9166666666666666,1
ОРГ1-02246,0,32,370.3666666666667,11.573958333333334,11.566666666666666,338.3666666666667,10.573958333333334,10.566666666666666,0,0.0,32,1.0,1
ОРГ1-02247,0,32,301.6166666666667,9.425520833333334,9.45,269.6166666666667,8.425520833333334,8.45,0,0.0,32,1.0,1
ОРГ1-02248,0,32,295.95,9.2484375,9.308333333333334,263.95,8.2484375,8.308333333333334,0,0.0,32,1.0,1
ОРГ1-02250,0,31,286.66666666666663,9.247311827956988,9.283333333333333,256.66666666666663,8.279569892473116,8.283333333333333,0,0.0,31,1.0,1
ОРГ1-02252,0,21,135.28333333333333,6.442063492063492,5.85,127.28333333333333,6.061111111111111,5.716666666666667,0,0.0,21,1.0,1
ОРГ1-02253,0,32,295.7,9.240625,9.225,263.7,8.240625,8.225,0,0.0,32,1.0,1
ОРГ1-02258,0,32,307.8666666666667,9.620833333333334,9.458333333333332,275.8666666666667,8.620833333333334,8.458333333333332,0,0.0,32,1.0,1
ОРГ1-02295,0,21,174.33333333333331,8.3015873015873,8.299999999999999,153.33333333333331,7.3015873015873005,7.299999999999999,0,0.0,21,1.0,1
ОРГ1-02302,15,18,137.64999999999998,7.647222222222221,7.85,124.64999999999999,6.925,6.85,0,0.0,18,1.0,1
ОРГ1-02366,0,31,312.96666666666664,10.095698924731183,10.016666666666666,281.96666666666664,9.095698924731183,9.016666666666666,0,0.0,31,1.0,1
ОРГ1-02383,0,6,55.28333333333333,9.213888888888889,9.225,49.28333333333333,8.213888888888889,8.225,0,0.0,6,1.0,1
ОРГ1-02422,0,26,258.2,9.930769230769231,9.966666666666665,233.2,8.96923076923077,8.966666666666665,0,0.0,26,1.0,1
ОРГ1-02430,1,30,266.09999999999997,8.87,9.191666666666666,237.1,7.903333333333333,8.191666666666666,0,0.0,30,1.0,1
ОРГ1-02443,0,21,193.6,9.219047619047618,9.549999999999999,173.6,8.266666666666666,8.549999999999999,0,0.0,21,1.0,1
ОРГ1-02458,0,22,222.83333333333331,10.128787878787877,9.841666666666665,200.83333333333331,9.128787878787877,8.841666666666665,0,0.0,22,1.0,1
ОРГ1-02482,0,30,297.15,9.905,9.9,267.15,8.905,8.9,0,0.0,30,1.0,1
ОРГ1-02495,0,32,299.56666666666666,9.361458333333333,9.25,267.56666666666666,8.361458333333333,8.25,0,0.0,32,1.0,1
ОРГ1-02499,0,30,341.91666666666663,11.39722222222222,12.0,312.91666666666663,10.430555555555554,11.0,1,0.03333333333333333,29,0.9666666666666667,1
ОРГ1-02502,30,10,92.23333333333333,9.223333333333333,9.216666666666667,82.23333333333333,8.223333333333333,8.216666666666667,0,0.0,10,1.0,1
ОРГ1-02511,0,36,328.95,9.1375,9.716666666666665,296.95,8.24861111111111,8.716666666666665,4,0.1111111111111111,32,0.8888888888888888,1
ОРГ1-02512,0,29,305.9,10.548275862068964,11.5,279.9,9.651724137931033,10.5,0,0.0,29,1.0,1
ОРГ1-02513,0,26,90.93333333333334,3.4974358974358974,3.333333333333333,90.93333333333334,3.4974358974358974,3.333333333333333,0,0.0,26,1.0,1
ОРГ1-02514,0,25,228.85,9.154,9.366666666666667,205.85,8.234,8.366666666666667,0,0.0,25,1.0,1
ОРГ1-02515,0,32,305.0,9.53125,9.266666666666666,273.0,8.53125,8.266666666666666,0,0.0,32,1.0,1
ОРГ1-02520,0,32,285.01666666666665,8.906770833333333,8.083333333333332,253.01666666666665,7.906770833333333,7.083333333333332,0,0.0,32,1.0,1
ОРГ1-02528,0,28,270.96666666666664,9.677380952380952,10.108333333333333,244.96666666666664,8.748809523809523,9.108333333333333,0,0.0,28,1.0,1
ОРГ1-02529,0,31,345.96666666666664,11.16021505376344,11.583333333333332,313.96666666666664,10.127956989247311,10.583333333333332,0,0.0,31,1.0,1
ОРГ1-02539,2,12,38.65,3.220833333333333,2.308333333333333,35.65,2.970833333333333,2.308333333333333,0,0.0,12,1.0,1
ОРГ1-02547,0,31,275.6166666666667,8.890860215053763,9.083333333333332,245.61666666666665,7.923118279569892,8.083333333333332,0,0.0,31,1.0,1
ОРГ1-02549,0,32,295.66666666666663,9.239583333333332,9.225,263.66666666666663,8.239583333333332,8.225,0,0.0,32,1.0,1
ОРГ1-02550,0,27,267.46666666666664,9.906172839506171,9.883333333333333,240.46666666666664,8.906172839506171,8.883333333333333,0,0.0,27,1.0,1
ОРГ1-02551,1,44,387.25,8.801136363636363,7.125,343.25,7.801136363636363,6.125,13,0.29545454545454547,31,0.7045454545454546,1
ОРГ1-02554,2,39,403.96666666666664,10.358119658119657,11.65,355.96666666666664,9.127350427350427,10.65,11,0.28205128205128205,28,0.717948717948718,1
ОРГ1-02562,0,30,278.1333333333333,9.27111111111111,9.233333333333333,248.13333333333333,8.27111111111111,8.233333333333333,0,0.0,30,1.0,1
ОРГ1-02564,0,33,363.66666666666663,11.020202020202019,11.516666666666666,331.66666666666663,10.05050505050505,10.516666666666666,1,0.030303030303030304,32,0.9696969696969697,1
ОРГ1-02565,0,29,247.45,8.532758620689656,9.316666666666666,224.45,7.7396551724137925,8.316666666666666,0,0.0,29,1.0,1
ОРГ1-02570,0,8,77.21666666666667,9.652083333333334,10.25,70.21666666666667,8.777083333333334,9.25,0,0.0,8,1.0,1
ОРГ1-02577,0,28,256.7,9.167857142857143,9.2,228.7,8.167857142857143,8.2,0,0.0,28,1.0,1
ОРГ1-02578,0,32,323.2833333333333,10.102604166666666,10.241666666666667,292.2833333333333,9.133854166666666,9.241666666666667,0,0.0,32,1.0,1
ОРГ1-02580,0,32,291.18333333333334,9.099479166666667,9.25,261.18333333333334,8.161979166666667,8.25,0,0.0,32,1.0,1
ОРГ1-02581,0,23,220.5,9.58695652173913,9.633333333333333,197.5,8.58695652173913,8.633333333333333,0,0.0,23,1.0,1
ОРГ1-02585,0,31,326.5833333333333,10.53494623655914,10.5,294.5833333333333,9.50268817204301,9.5,0,0.0,31,1.0,1
ОРГ1-02586,0,28,279.31666666666666,9.975595238095238,9.958333333333332,251.31666666666666,8.975595238095238,8.958333333333332,0,0.0,28,1.0,1
ОРГ1-02588,0,25,241.53333333333333,9.661333333333333,9.616666666666667,216.53333333333333,8.661333333333333,8.616666666666667,0,0.0,25,1.0,1
ОРГ1-02593,0,29,168.86666666666665,5.822988505747126,5.45,157.86666666666665,5.443678160919539,5.266666666666667,0,0.0,29,1.0,1
ОРГ1-02594,0,36,331.31666666666666,9.20324074074074,9.433333333333334,296.31666666666666,8.231018518518518,8.433333333333334,4,0.1111111111111111,32,0.8888888888888888,1
ОРГ1-02595,0,25,208.33333333333331,8.333333333333332,9.15,186.33333333333331,7.453333333333332,8.15,1,0.04,24,0.96,1
ОРГ1-02596,0,22,213.6,9.709090909090909,9.6,191.6,8.709090909090909,8.6,0,0.0,22,1.0,1
ОРГ1-02597,0,33,327.9,9.936363636363636,10.133333333333333,295.9,8.966666666666667,9.133333333333333,2,0.06060606060606061,31,0.9393939393939394,1
ОРГ1-02598,0,32,299.9,9.371875,9.391666666666666,267.9,8.371875,8.391666666666666,0,0.0,32,1.0,1
ОРГ1-02602,0,32,305.6333333333333,9.551041666666666,9.433333333333334,273.6333333333333,8.551041666666666,8.433333333333334,0,0.0,32,1.0,1
ОРГ1-02605,0,31,285.59999999999997,9.21290322580645,9.133333333333333,254.6,8.212903225806452,8.133333333333333,0,0.0,31,1.0,1
ОРГ1-02607,12,24,250.45,10.435416666666667,10.075,226.45,9.435416666666667,9.075,0,0.0,24,1.0,1
ОРГ1-02609,5,17,160.81666666666666,9.459803921568627,9.433333333333334,143.81666666666666,8.459803921568627,8.433333333333334,0,0.0,17,1.0,1
ОРГ1-02614,0,24,214.73333333333332,8.947222222222221,9.25,191.73333333333332,7.988888888888888,8.25,0,0.0,24,1.0,1
ОРГ1-02615,0,31,290.5833333333333,9.373655913978494,9.366666666666667,260.5833333333333,8.405913978494622,8.366666666666667,0,0.0,31,1.0,1
ОРГ1-02616,0,33,316.9,9.603030303030302,9.95,284.9,8.633333333333333,8.95,1,0.030303030303030304,32,0.9696969696969697,1
ОРГ1-02617,0,32,312.3333333333333,9.760416666666666,9.366666666666667,280.3333333333333,8.760416666666666,8.366666666666667,0,0.0,32,1.0,1
ОРГ1-02620,0,32,272.96666666666664,8.530208333333333,9.316666666666666,247.96666666666667,7.748958333333333,8.316666666666666,0,0.0,32,1.0,1
ОРГ1-02622,0,32,352.2833333333333,11.008854166666666,11.0,320.2833333333333,10.008854166666666,10.0,0,0.0,32,1.0,1
ОРГ1-02623,0,32,295.91666666666663,9.247395833333332,9.175,263.91666666666663,8.247395833333332,8.175,0,0.0,32,1.0,1
ОРГ1-02624,0,31,306.25,9.879032258064516,9.766666666666666,275.25,8.879032258064516,8.766666666666666,0,0.0,31,1.0,1
ОРГ1-02628,0,22,181.33333333333331,8.242424242424242,8.533333333333333,160.33333333333331,7.287878787878787,7.533333333333333,0,0.0,22,1.0,1
ОРГ1-02630,0,4,35.68333333333333,8.920833333333333,9.091666666666667,31.68333333333333,7.9208333333333325,8.091666666666667,0,0.0,4,1.0,1
ОРГ1-02632,6,28,269.31666666666666,9.61845238095238,9.516666666666666,241.31666666666666,8.61845238095238,8.516666666666666,0,0.0,28,1.0,1
ОРГ1-02635,0,32,333.2,10.4125,10.258333333333333,301.2,9.4125,9.258333333333333,0,0.0,32,1.0,1
ОРГ1-02636,0,29,271.9,9.375862068965516,9.266666666666666,242.89999999999998,8.375862068965516,8.266666666666666,0,0.0,29,1.0,1
ОРГ1-02638,0,24,226.79999999999998,9.45,9.466666666666665,202.79999999999998,8.45,8.466666666666665,0,0.0,24,1.0,1
ОРГ1-02639,0,32,298.2,9.31875,9.116666666666667,266.2,8.31875,8.116666666666667,0,0.0,32,1.0,1
ОРГ1-02645,2,26,223.48333333333332,8.59551282051282,9.25,201.48333333333332,7.749358974358974,8.25,0,0.0,26,1.0,1
ОРГ1-02646,0,31,292.45,9.433870967741935,9.433333333333334,261.45,8.433870967741935,8.433333333333334,0,0.0,31,1.0,1
ОРГ1-02647,0,31,278.51666666666665,8.984408602150538,9.183333333333334,247.51666666666665,7.984408602150537,8.183333333333334,0,0.0,31,1.0,1
ОРГ1-02648,0,25,140.33333333333331,5.613333333333332,5.35,138.33333333333331,5.533333333333332,5.35,0,0.0,25,1.0,1
ОРГ1-02649,0,32,351.18333333333334,10.974479166666667,10.716666666666667,316.18333333333334,9.880729166666667,9.716666666666667,0,0.0,32,1.0,1
ОРГ1-02650,0,32,298.3833333333333,9.324479166666666,9.325,266.3833333333333,8.324479166666666,8.325,0,0.0,32,1.0,1
ОРГ1-02651,1,33,291.23333333333335,8.825252525252525,8.85,260.23333333333335,7.885858585858586,7.85,2,0.06060606060606061,31,0.9393939393939394,1
ОРГ1-02652,0,33,311.05,9.425757575757576,9.45,278.05,8.425757575757576,8.45,1,0.030303030303030304,32,0.9696969696969697,1
ОРГ1-02653,0,27,276.0833333333333,10.225308641975309,10.299999999999999,250.08333333333331,9.262345679012345,9.299999999999999,0,0.0,27,1.0,1
ОРГ1-02655,0,32,319.51666666666665,9.984895833333333,9.783333333333333,287.51666666666665,8.984895833333333,8.783333333333333,1,0.03125,31,0.96875,1
ОРГ1-02656,1,26,233.16666666666666,8.967948717948717,9.425,209.16666666666666,8.044871794871794,8.425,0,0.0,26,1.0,1
ОРГ1-02657,0,29,260.55,8.98448275862069,9.183333333333334,232.54999999999998,8.018965517241378,8.183333333333334,0,0.0,29,1.0,1
ОРГ1-02658,0,17,163.86666666666665,9.63921568627451,9.616666666666667,146.86666666666665,8.63921568627451,8.616666666666667,0,0.0,17,1.0,1
ОРГ1-02659,0,32,333.9,10.434375,10.458333333333332,301.9,9.434375,9.458333333333332,0,0.0,32,1.0,1
ОРГ1-02661,0,30,266.71666666666664,8.890555555555554,9.041666666666666,237.71666666666667,7.9238888888888885,8.041666666666666,0,0.0,30,1.0,1
ОРГ1-02662,0,22,227.21666666666667,10.328030303030303,10.358333333333333,205.21666666666667,9.328030303030303,9.358333333333333,0,0.0,22,1.0,1
ОРГ1-02663,0,32,303.43333333333334,9.482291666666667,9.475,271.43333333333334,8.482291666666667,8.475,0,0.0,32,1.0,1
ОРГ1-02664,0,32,377.05,11.7828125,12.45,341.05,10.6578125,11.308333333333334,0,0.0,32,1.0,1
ОРГ1-02666,0,32,353.4,11.04375,10.991666666666667,320.4,10.0125,9.991666666666667,0,0.0,32,1.0,1
ОРГ1-02667,0,32,299.65,9.3640625,9.191666666666666,267.65,8.3640625,8.191666666666666,0,0.0,32,1.0,1
ОРГ1-02670,1,41,456.41666666666663,11.13211382113821,11.933333333333334,415.41666666666663,10.13211382113821,10.933333333333334,12,0.2926829268292683,29,0.7073170731707317,1
ОРГ1-02671,0,27,255.45,9.46111111111111,9.4,228.45,8.46111111111111,8.4,0,0.0,27,1.0,1
ОРГ1-02672,0,32,306.3333333333333,9.572916666666666,9.549999999999999,275.3333333333333,8.604166666666666,8.549999999999999,0,0.0,32,1.0,1
ОРГ1-02673,0,28,267.43333333333334,9.551190476190476,10.016666666666666,241.43333333333334,8.622619047619049,9.016666666666666,1,0.03571428571428571,27,0.9642857142857143,1
ОРГ1-02674,0,32,312.16666666666663,9.755208333333332,9.6,280.16666666666663,8.755208333333332,8.6,0,0.0,32,1.0,1
ОРГ1-02676,0,27,323.4166666666667,11.978395061728396,12.133333333333333,295.4166666666667,10.94135802469136,11.1,0,0.0,27,1.0,1
ОРГ1-02678,0,31,325.55,10.501612903225807,10.316666666666666,291.55,9.404838709677419,9.316666666666666,8,0.25806451612903225,23,0.7419354838709677,1
ОРГ1-02679,0,28,277.9,9.924999999999999,9.916666666666668,249.9,8.925,8.916666666666668,0,0.0,28,1.0,1
ОРГ1-02680,0,33,341.46666666666664,10.347474747474747,10.016666666666666,308.46666666666664,9.347474747474747,9.016666666666666,1,0.030303030303030304,32,0.9696969696969697,1
ОРГ1-02682,0,28,154.83333333333334,5.529761904761905,4.691666666666666,147.83333333333334,5.279761904761905,4.691666666666666,0,0.0,28,1.0,1
ОРГ1-02685,0,32,168.15,5.2546875,5.216666666666667,167.15,5.2234375,5.216666666666667,0,0.0,32,1.0,1
ОРГ1-02686,0,29,268.8333333333333,9.270114942528735,9.25,239.83333333333331,8.270114942528735,8.25,0,0.0,29,1.0,1
ОРГ1-02687,6,9,54.56666666666666,6.062962962962962,6.0,50.56666666666666,5.618518518518518,5.566666666666666,0,0.0,9,1.0,1
ОРГ1-02689,0,32,298.2,9.31875,9.25,266.2,8.31875,8.25,0,0.0,32,1.0,1
ОРГ1-02691,1,23,211.31666666666666,9.18768115942029,9.783333333333333,190.31666666666666,8.27463768115942,8.783333333333333,4,0.17391304347826086,19,0.8260869565217391,1
ОРГ1-02692,0,32,294.76666666666665,9.211458333333333,9.158333333333333,262.76666666666665,8.211458333333333,8.158333333333333,0,0.0,32,1.0,1
ОРГ1-02693,0,33,249.85,7.571212121212121,9.116666666666667,230.85,6.995454545454545,8.116666666666667,1,0.030303030303030304,32,0.9696969696969697,1
ОРГ1-02694,0,29,231.36666666666665,7.978160919540229,9.083333333333332,209.36666666666665,7.219540229885057,8.083333333333332,0,0.0,29,1.0,1
ОРГ1-02695,0,31,306.18333333333334,9.876881720430108,9.783333333333333,275.18333333333334,8.876881720430108,8.783333333333333,0,0.0,31,1.0,1
ОРГ1-02697,5,1,6.466666666666667,6.466666666666667,6.466666666666667,5.466666666666667,5.466666666666667,5.466666666666667,0,0.0,1,1.0,1
ОРГ1-02698,0,29,280.8,9.682758620689656,9.533333333333333,251.79999999999998,8.682758620689654,8.533333333333333,0,0.0,29,1.0,1
ОРГ1-02700,0,24,265.2,11.049999999999999,10.975,238.2,9.924999999999999,9.975,0,0.0,24,1.0,1
ОРГ1-02701,2,29,304.31666666666666,10.49367816091954,10.65,276.31666666666666,9.52816091954023,9.65,0,0.0,29,1.0,1
ОРГ1-02702,0,27,235.83333333333331,8.734567901234568,9.483333333333333,212.83333333333331,7.882716049382715,8.483333333333333,0,0.0,27,1.0,1
ОРГ1-02703,8,7,63.05,9.007142857142856,10.0,56.05,8.007142857142856,9.0,2,0.2857142857142857,5,0.7142857142857143,1
ОРГ1-02704,5,1,4.416666666666666,4.416666666666666,4.416666666666666,4.416666666666666,4.416666666666666,4.416666666666666,0,0.0,1,1.0,1
ОРГ1-02705,0,32,324.15,10.1296875,10.116666666666665,292.15,9.1296875,9.116666666666665,0,0.0,32,1.0,1
ОРГ1-02706,0,29,260.16666666666663,8.97126436781609,9.283333333333333,233.16666666666666,8.040229885057471,8.283333333333333,0,0.0,29,1.0,1
ОРГ1-02709,0,27,278.23333333333335,10.30493827160494,10.483333333333333,251.23333333333332,9.304938271604938,9.483333333333333,0,0.0,27,1.0,1
ОРГ1-02710,0,26,242.21666666666667,9.316025641025641,9.366666666666667,216.21666666666667,8.316025641025641,8.366666666666667,0,0.0,26,1.0,1
ОРГ1-02711,0,21,189.11666666666667,9.005555555555556,9.75,170.11666666666667,8.100793650793651,8.75,0,0.0,21,1.0,1
ОРГ1-02715,0,23,208.6833333333333,9.0731884057971,9.283333333333333,186.6833333333333,8.116666666666665,8.283333333333333,0,0.0,23,1.0,1
ОРГ1-02716,0,21,200.75,9.55952380952381,9.533333333333333,179.75,8.55952380952381,8.533333333333333,0,0.0,21,1.0,1
ОРГ1-02717,0,22,207.86666666666667,9.44848484848485,9.316666666666666,186.86666666666667,8.493939393939394,8.316666666666666,0,0.0,22,1.0,1
